Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,learning_rate,max_iter,max_depth,min_samples_leaf,l2_regularization,max_bins,random_state
sa-heart_1498,0.7849462365591398,0.1800918579101562,0.0019550323486328,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110973513663616,115,1000.0,11,0.0666513570711911,255,0.0
autoUniv-au6-400_1551,0.475,1.0489699840545654,0.0129086971282958,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6188125237362573,126,1000.0,29,0.385055859359562,251,0.0
autoUniv-au6-400_1551,0.475,1.1137382984161377,0.0131165981292724,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0721260978553173,13,1000.0,1,0.0578518574245577,218,0.0
autoUniv-au6-400_1551,0.45,1.0281341075897217,0.0122022628784179,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1593495705310587,112,14.0,19,0.185374476326001,229,0.0
autoUniv-au6-400_1551,0.45,0.9845714569091796,0.0126712322235107,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0244969575919803,154,14.0,17,0.3444981039924744,242,0.0
autoUniv-au6-400_1551,0.425,1.0430238246917725,0.0133876800537109,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0192269959955296,123,18.0,1,0.0022718184422142,255,0.0
autoUniv-au6-400_1551,0.425,1.127279281616211,0.0156173706054687,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.014915417889343,82,25.0,37,0.0111287926600124,255,0.0
autoUniv-au6-400_1551,0.4125,7.612688779830933,0.0170686244964599,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3958497823035338,29,18.0,10,0.0427501796828416,218,0.0
autoUniv-au6-400_1551,0.4125,0.995002508163452,0.0147709846496582,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1963005093769064,125,25.0,25,0.2041114980255677,255,0.0
autoUniv-au6-400_1551,0.4125,6.781570672988892,0.0136580467224121,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1747103033965708,194,1000.0,15,0.181985310634786,233,0.0
autoUniv-au6-400_1551,0.4125,0.9814445972442628,0.0135028362274169,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899148538146646,133,5.0,12,0.0456866341087004,255,0.0
autoUniv-au6-400_1551,0.4,1.032245397567749,0.0128917694091796,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207694252462054,158,14.0,18,0.022302359693541,227,0.0
autoUniv-au6-400_1551,0.4,1.009774923324585,0.0139498710632324,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0219047703114749,147,27.0,16,0.1621110178136831,255,0.0
autoUniv-au6-400_1551,0.4,9.308804035186768,0.015233039855957,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0239297575825225,80,11.0,18,0.0908606801680134,255,0.0
autoUniv-au6-400_1551,0.4,0.9919648170471193,0.0129251480102539,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0702649692490784,105,4.0,12,0.0032110536508115,232,0.0
autoUniv-au6-400_1551,0.4,0.928678035736084,0.0124514102935791,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.560329477285733,143,1000.0,10,0.1630742924619679,255,0.0
autoUniv-au6-400_1551,0.4,9.10360074043274,0.0170216560363769,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5793596593533645,21,18.0,30,0.3145645492496932,224,0.0
autoUniv-au6-400_1551,0.4,1.0941123962402344,0.0127933025360107,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517663442890172,133,1000.0,20,0.0042998310613829,244,0.0
autoUniv-au6-400_1551,0.4,0.9991815090179444,0.0128250122070312,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2071504092938423,163,13.0,19,0.0336695305440238,255,0.0
autoUniv-au6-400_1551,0.4,0.9989757537841796,0.0158479213714599,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6244888479947427,97,1000.0,11,0.1711830480408838,255,0.0
autoUniv-au6-400_1551,0.4,1.1268973350524902,0.0162661075592041,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.177189470743849,141,15.0,36,0.0878632976730459,218,0.0
analcatdata_marketing_986,0.726027397260274,0.1119794845581054,0.0026745796203613,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0288137215996602,72,1000.0,19,0.4542780032860784,233,0.0
analcatdata_marketing_986,0.726027397260274,0.0969972610473632,0.0016980171203613,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2569378801392936,102,1000.0,1,0.2471039295563183,255,0.0
analcatdata_marketing_986,0.726027397260274,0.0957374572753906,0.001624584197998,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3465624843582407,86,22.0,23,0.0196345286831246,255,0.0
analcatdata_marketing_986,0.726027397260274,0.1244230270385742,0.0021374225616455,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1865044705643143,123,10.0,12,0.1120944602722102,232,0.0
analcatdata_marketing_986,0.726027397260274,0.1217615604400634,0.0020630359649658,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0352483609334515,95,32.0,29,0.1059257873132101,255,0.0
analcatdata_marketing_986,0.726027397260274,0.1021347045898437,0.002183198928833,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0630718687987949,16,1000.0,30,0.0117497515920609,218,0.0
analcatdata_marketing_986,0.726027397260274,0.102942943572998,0.0021462440490722,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0873342942976949,64,6.0,29,0.009378217810325,246,0.0
analcatdata_marketing_986,0.726027397260274,0.1189925670623779,0.0020673274993896,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0195252604774225,197,1000.0,15,0.0842678154109545,221,0.0
analcatdata_marketing_986,0.726027397260274,0.1000611782073974,0.0015852451324462,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0802502712321007,128,25.0,19,0.051579315853502,243,0.0
analcatdata_marketing_986,0.726027397260274,0.1122417449951171,0.0017189979553222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0210084904040252,10,1000.0,22,0.07884383740049,255,0.0
analcatdata_marketing_986,0.726027397260274,0.1157889366149902,0.0018367767333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0997478372806679,160,21.0,29,0.0272896525905345,253,0.0
analcatdata_marketing_986,0.726027397260274,0.1102888584136962,0.0019881725311279,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012636346237069,42,1000.0,10,0.0813425155130498,247,0.0
analcatdata_marketing_986,0.726027397260274,0.1002998352050781,0.001765489578247,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7889745310166579,145,1000.0,21,0.0483527144039533,238,0.0
analcatdata_marketing_986,0.726027397260274,0.1224715709686279,0.0020177364349365,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0310949403861231,165,12.0,39,0.2185135606236453,246,0.0
analcatdata_marketing_986,0.726027397260274,0.1156883239746093,0.00368332862854,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0859070131785872,105,18.0,15,0.0365408200425828,231,0.0
analcatdata_marketing_986,0.726027397260274,0.114837646484375,0.0021512508392333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0116279820602243,50,1000.0,20,0.204666117020003,255,0.0
analcatdata_marketing_986,0.726027397260274,0.1239571571350097,0.0021524429321289,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0242908685825051,64,1000.0,46,0.0494283801816964,254,0.0
analcatdata_marketing_986,0.726027397260274,0.119049072265625,0.0028338432312011,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2434949640943945,131,2.0,18,0.086314314323047,241,0.0
analcatdata_marketing_986,0.726027397260274,0.1022315025329589,0.0017101764678955,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0167340555481259,43,10.0,5,0.0337400523639963,239,0.0
analcatdata_marketing_986,0.726027397260274,0.1179957389831543,0.0021755695343017,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1804256680177749,71,14.0,19,0.1655947667577157,255,0.0
badges2_1121,1.0,0.0349566936492919,0.0016887187957763,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0100957312919397,126,1000.0,37,0.1855636155089471,233,0.0
badges2_1121,1.0,0.0950045585632324,0.0024833679199218,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0851174592707235,67,1000.0,31,0.1655745640790047,248,0.0
badges2_1121,1.0,0.0444757938385009,0.0030694007873535,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2771323863577717,171,1000.0,10,0.1021197107578611,241,0.0
badges2_1121,1.0,0.0350542068481445,0.0034451484680175,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7121733627469115,48,1.0,24,0.036353283030463,189,0.0
badges2_1121,1.0,0.0356183052062988,0.0027239322662353,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0967547627135005,10,28.0,18,0.1011943794818287,255,0.0
badges2_1121,1.0,0.0363640785217285,0.0024638175964355,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4798051879057124,61,9.0,28,0.3206741677726836,200,0.0
badges2_1121,1.0,0.0355024337768554,0.0025031566619873,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4028864946528102,116,9.0,14,0.1045219458130355,202,0.0
badges2_1121,1.0,0.0957739353179931,0.001861572265625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0390428537677258,143,1000.0,25,0.3132537763565324,255,0.0
badges2_1121,1.0,0.0376486778259277,0.0019888877868652,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5616519199621604,80,12.0,39,0.0363239950430562,222,0.0
badges2_1121,1.0,0.0822219848632812,0.0017383098602294,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1907945476231422,86,19.0,1,0.1870809628981679,193,0.0
badges2_1121,1.0,0.0422010421752929,0.0023026466369628,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0161573188761527,98,20.0,26,0.1267510879003699,255,0.0
badges2_1121,1.0,1.6854472160339355,0.0018301010131835,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7554845603400864,187,7.0,33,0.1710386434339099,236,0.0
badges2_1121,1.0,0.0351030826568603,0.0023684501647949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0225607474033745,119,13.0,4,0.1240508742684587,255,0.0
badges2_1121,1.0,0.1058659553527832,0.0021727085113525,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0872412530198995,75,13.0,13,0.065462452863057,228,0.0
badges2_1121,1.0,0.1035521030426025,0.0026211738586425,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0856506712856235,203,25.0,16,0.1160195118260941,206,0.0
badges2_1121,1.0,0.1117193698883056,0.0017182826995849,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.178021823920307,101,1000.0,13,0.2689570694477229,245,0.0
badges2_1121,1.0,0.1002378463745117,0.0016722679138183,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2137536460611982,10,10.0,12,0.0540496797896581,219,0.0
badges2_1121,1.0,0.0957927703857421,0.0019636154174804,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0292291145492085,31,5.0,16,0.3031261886484418,255,0.0
badges2_1121,1.0,0.03066086769104,0.0025761127471923,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0506856449482518,128,1000.0,29,0.0050661900698037,255,0.0
badges2_1121,1.0,0.1589069366455078,0.0019938945770263,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0194616836700585,11,1.0,35,0.0014274073528568,255,0.0
sensory_826,0.7565217391304347,0.1966636180877685,0.002338171005249,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0178661702481551,125,8.0,33,0.0680829066457634,246,0.0
sensory_826,0.7565217391304347,0.2212634086608886,0.0019207000732421,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4468221670125628,61,31.0,30,0.188725515047825,255,0.0
sensory_826,0.7565217391304347,0.2027509212493896,0.0019729137420654,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3172799881597035,159,22.0,38,0.0284800041934839,227,0.0
sensory_826,0.7565217391304347,0.1890802383422851,0.0017275810241699,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0768010173988282,108,28.0,40,0.1182289123294466,255,0.0
sensory_826,0.7565217391304347,0.2141799926757812,0.002549409866333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0155531574196235,18,5.0,22,0.0791653398177672,251,0.0
sensory_826,0.7565217391304347,0.1710145473480224,0.0018146038055419,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0794042022240791,146,1000.0,34,0.0343610808277187,255,0.0
sensory_826,0.75,0.2063736915588379,0.0021936893463134,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0388071176705325,168,1000.0,24,0.0336582993965628,255,0.0
sensory_826,0.75,0.1944365501403808,0.0024499893188476,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3596155319687784,36,1000.0,18,0.0076099709028607,255,0.0
sensory_826,0.75,0.1827898025512695,0.0017306804656982,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0156055352457585,60,1000.0,20,0.0768332089792679,255,0.0
sensory_826,0.75,0.1900417804718017,0.002000093460083,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0799350235949363,125,16.0,30,0.0598093239640262,255,0.0
sensory_826,0.75,0.2100460529327392,0.0021421909332275,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1523260173155935,134,1.0,35,0.034167798868374,232,0.0
sensory_826,0.75,0.1915445327758789,0.0017635822296142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9363765013833084,218,1000.0,26,0.3521074703794736,194,0.0
sensory_826,0.7413793103448276,0.1755399703979492,0.0016989707946777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0151083230477207,145,14.0,16,0.1706360511251606,226,0.0
sensory_826,0.7413793103448276,0.1881113052368164,0.0018196105957031,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.016901332446318,220,1.0,15,0.0744336990412662,243,0.0
sensory_826,0.7413793103448276,0.2026410102844238,0.0020205974578857,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.946451405348133,101,1000.0,1,0.0737526010257656,255,0.0
sensory_826,0.7413793103448276,0.2442550659179687,0.0021848678588867,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0647515708821419,119,1000.0,24,0.021518987195586,255,0.0
sensory_826,0.7413793103448276,0.2050621509552002,0.0020821094512939,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.307205236613376,72,1.0,23,0.1047331620201359,254,0.0
sensory_826,0.7413793103448276,0.2003445625305175,0.0023643970489501,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.368935770755644,74,8.0,10,0.3071221052904376,255,0.0
sensory_826,0.7391304347826086,0.1928849220275879,0.0023634433746337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425714868335885,107,1000.0,25,0.2285624842217282,234,0.0
sensory_826,0.7391304347826086,0.2229282855987548,0.00205659866333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0268287484744369,71,1000.0,25,0.0088581001575233,255,0.0
balance-scale_11,1.0,0.492591381072998,0.0065138339996337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0356600871408625,10,26.0,5,0.0054558821100694,255,0.0
