Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,max_depth,min_samples_split,min_samples_leaf,random_state,criterion_entropy,criterion_gini,criterion_log_loss,splitter_best,splitter_random,max_features_log2,max_features_sqrt
chscase_census5_906,0.65,0.0014483928680419,0.0001313686370849,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
chscase_census5_906,0.65,0.001319408416748,0.0001301765441894,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
strikes_770,1.0,0.0014042854309082,0.0001294612884521,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
strikes_770,1.0,0.0011866092681884,0.0001177787780761,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
strikes_770,1.0,0.0019652843475341,0.000237226486206,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
strikes_770,1.0,0.0012543201446533,0.0001218318939208,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
strikes_770,1.0,0.0012283325195312,0.0001399517059326,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
strikes_770,1.0,0.0012409687042236,0.0001375675201416,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
strikes_770,1.0,0.0012001991271972,0.0001378059387207,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
strikes_770,1.0,0.0012614727020263,0.0001304149627685,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
strikes_770,1.0,0.0012147426605224,0.0001428127288818,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
strikes_770,1.0,0.0012040138244628,0.0001220703125,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
strikes_770,1.0,0.0017197132110595,0.0001273155212402,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
strikes_770,1.0,0.0017237663269042,0.0001351833343505,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
strikes_770,1.0,0.0011661052703857,0.0001146793365478,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
strikes_770,1.0,0.00115966796875,0.0001206398010253,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
strikes_770,1.0,0.0012257099151611,0.0001218318939208,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
strikes_770,1.0,0.0012614727020263,0.0001218318939208,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
strikes_770,1.0,0.0011322498321533,0.0001189708709716,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
strikes_770,1.0,0.0011732578277587,0.0001211166381835,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
strikes_770,1.0,0.0012557506561279,0.0001220703125,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
strikes_770,1.0,0.0016729831695556,0.0001230239868164,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
analcatdata_halloffame_966,0.9664179104477612,0.3661129474639892,0.0003299713134765,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
analcatdata_halloffame_966,0.9664179104477612,0.0031619071960449,0.0001499652862548,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
analcatdata_halloffame_966,0.9664179104477612,0.1541340351104736,0.0002894401550292,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
analcatdata_halloffame_966,0.9626865671641792,0.0463254451751709,0.0004255771636962,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
analcatdata_halloffame_966,0.9626865671641792,0.0351388454437255,0.0004558563232421,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
analcatdata_halloffame_966,0.9626865671641792,0.0050814151763916,0.0001368522644042,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
analcatdata_halloffame_966,0.9589552238805972,0.0127415657043457,0.0002031326293945,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
analcatdata_halloffame_966,0.9589552238805972,0.0112886428833007,0.0002307891845703,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
analcatdata_halloffame_966,0.9589552238805972,0.2319889068603515,0.0003314018249511,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
analcatdata_halloffame_966,0.9589552238805972,0.0110695362091064,0.0001575946807861,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
analcatdata_halloffame_966,0.9589552238805972,0.0111610889434814,0.0001649856567382,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
analcatdata_halloffame_966,0.9589552238805972,0.0125503540039062,0.0001816749572753,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
analcatdata_halloffame_966,0.9589552238805972,0.011160135269165,0.0001616477966308,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
analcatdata_halloffame_966,0.9589552238805972,0.0131990909576416,0.0014805793762207,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
analcatdata_halloffame_966,0.9589552238805972,0.0111196041107177,0.0001626014709472,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
analcatdata_halloffame_966,0.9589552238805972,0.0174431800842285,0.0001704692840576,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
analcatdata_halloffame_966,0.9589552238805972,0.0127997398376464,0.0002186298370361,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
analcatdata_halloffame_966,0.9589552238805972,0.0109093189239501,0.000166893005371,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
analcatdata_halloffame_966,0.9589552238805972,0.0111920833587646,0.0001559257507324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
analcatdata_halloffame_966,0.9589552238805972,0.0123507976531982,0.0010578632354736,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
biomed_481,0.9761904761904762,0.0011639595031738,0.000145673751831,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
biomed_481,0.9761904761904762,0.0010285377502441,0.0001628398895263,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
biomed_481,0.9761904761904762,0.001030683517456,0.0001192092895507,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
biomed_481,0.9761904761904762,0.0010292530059814,0.0001225471496582,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
biomed_481,0.9761904761904762,0.0030796527862548,0.000162124633789,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
biomed_481,0.9761904761904762,0.0030837059020996,0.0001401901245117,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
biomed_481,0.9761904761904762,0.0009932518005371,0.0001182556152343,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
biomed_481,0.9761904761904762,0.0028965473175048,0.0001254081726074,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
biomed_481,0.9761904761904762,0.0010323524475097,0.0001201629638671,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
biomed_481,0.975609756097561,0.0009906291961669,0.0001158714294433,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
biomed_481,0.975609756097561,0.0010535717010498,0.0001189708709716,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
biomed_481,0.975609756097561,0.0010144710540771,0.0001223087310791,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
biomed_481,0.9523809523809524,0.0032250881195068,0.0001533031463623,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
biomed_481,0.9523809523809524,0.001279592514038,0.0001332759857177,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
biomed_481,0.9523809523809524,0.0011558532714843,0.0001304149627685,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
biomed_481,0.9523809523809524,0.0012919902801513,0.0001289844512939,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
biomed_481,0.9523809523809524,0.0010526180267333,0.0001182556152343,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
biomed_481,0.9523809523809524,0.0010449886322021,0.0001168251037597,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
biomed_481,0.9523809523809524,0.0011060237884521,0.0001223087310791,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
biomed_481,0.9523809523809524,0.0011138916015625,0.0001213550567626,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
analcatdata_dmft_1014,0.8301886792452831,0.0011098384857177,0.0001258850097656,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
analcatdata_dmft_1014,0.8301886792452831,0.0010755062103271,0.0001256465911865,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
analcatdata_dmft_1014,0.8301886792452831,0.0009784698486328,0.0001170635223388,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
analcatdata_dmft_1014,0.8301886792452831,0.0014529228210449,0.0001277923583984,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
analcatdata_dmft_1014,0.8301886792452831,0.0009768009185791,0.000115156173706,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
analcatdata_dmft_1014,0.8301886792452831,0.0010719299316406,0.0001182556152343,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
analcatdata_dmft_1014,0.8301886792452831,0.000962495803833,0.0001342296600341,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
analcatdata_dmft_1014,0.8301886792452831,0.0010211467742919,0.0001208782196044,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
analcatdata_dmft_1014,0.8301886792452831,0.0010027885437011,0.000117540359497,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
analcatdata_dmft_1014,0.8301886792452831,0.001025915145874,0.0001192092895507,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
analcatdata_dmft_1014,0.8301886792452831,0.0011279582977294,0.0001251697540283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
analcatdata_dmft_1014,0.8301886792452831,0.0010972023010253,0.0001263618469238,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
