Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,C,degree,gamma,coef0,shrinking,tol,random_state,kernel_linear,kernel_poly,kernel_rbf,kernel_sigmoid
abalone_183,0.3062200956937799,0.7942638397216797,0.2887725830078125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.20265207097797,3.0,-1.0,0.1201502127829235,0.0,0.0001150386741405,0.0,0.0,0.0,0.0,1.0
abalone_183,0.3062200956937799,0.4208474159240722,0.1507666110992431,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4245275013297803,3.0,-2.0,0.4660222967613823,0.0,0.0059064504342276,0.0,1.0,0.0,0.0,0.0
abalone_183,0.3062200956937799,0.8619515895843506,0.3062899112701416,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1872030783053524,4.0,0.1706910864957123,-0.0885620056852023,1.0,0.0009570761712071,0.0,1.0,0.0,0.0,0.0
abalone_183,0.3062200956937799,0.3862054347991943,0.1562371253967285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3541949736569066,2.0,0.0125118368017209,0.3628968741629405,1.0,0.005114275581258,0.0,0.0,1.0,0.0,0.0
abalone_183,0.3062200956937799,0.4439394474029541,0.1553506851196289,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2681636625988789,2.0,0.5642959443006443,0.1057745536165075,0.0,0.0007848355877294,0.0,0.0,0.0,1.0,0.0
abalone_183,0.3050239234449761,0.3978652954101562,0.1613569259643554,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5268192839769785,3.0,-2.0,-0.3436052943213708,1.0,0.0002649463138971,0.0,0.0,0.0,0.0,1.0
abalone_183,0.3050239234449761,0.4373395442962646,0.1634488105773925,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.387778717121741,4.0,-1.0,-0.0754881676730393,1.0,0.0009417591256995,0.0,1.0,0.0,0.0,0.0
fri_c1_1000_50_837,0.94,0.0093395709991455,0.002518892288208,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.679343680763195,2.0,-1.0,0.1596521562501167,1.0,0.0024754029016852,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.94,0.014869213104248,0.0033636093139648,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.392153338380006,4.0,-1.0,0.2223479251062539,1.0,0.0073308404472031,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.94,0.010094404220581,0.0027532577514648,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5105239408735267,4.0,0.0243835990758697,0.0680108506307776,0.0,0.0013558244787708,0.0,0.0,0.0,0.0,1.0
fri_c1_1000_50_837,0.94,0.01039719581604,0.0027968883514404,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3666955979879682,2.0,-2.0,0.3327943609273711,1.0,0.0013720609253139,0.0,0.0,0.0,0.0,1.0
fri_c1_1000_50_837,0.94,0.0095157623291015,0.0026099681854248,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0775293504028165,4.0,-1.0,0.018415952759448,1.0,0.0003025111756362,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.94,0.0097298622131347,0.0026948451995849,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.626858079345755,2.0,-1.0,0.1196414673940199,0.0,0.0033263382330358,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.935,0.0101149082183837,0.0025713443756103,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3056778014920465,3.0,0.179697960467331,-0.0697852746051455,1.0,0.0002970527114407,0.0,1.0,0.0,0.0,0.0
fri_c1_1000_50_837,0.935,0.0112667083740234,0.0030658245086669,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.981675846452282,3.0,-2.0,-0.4282393010561697,0.0,0.0011093430978746,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.935,0.0102345943450927,0.0028343200683593,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666944902850682,3.0,-1.0,-0.5113046785491068,1.0,0.0002490523317475,0.0,0.0,0.0,0.0,1.0
fri_c1_1000_50_837,0.935,0.0096387863159179,0.0026953220367431,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8985965682421301,3.0,-1.0,-0.3252393908814488,0.0,0.0011039635387904,0.0,0.0,0.0,0.0,1.0
fri_c1_1000_50_837,0.935,0.0096981525421142,0.0025534629821777,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2186511600454297,4.0,-2.0,0.3294267567072664,0.0,0.0017983437465906,0.0,1.0,0.0,0.0,0.0
fri_c1_1000_50_837,0.935,0.0108757019042968,0.0025930404663085,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.68693190114709,4.0,-2.0,0.2421525076092971,1.0,0.0038583285854438,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.935,0.0101833343505859,0.0027005672454833,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.50738170531799,3.0,0.2624311115919401,0.3602677023843378,0.0,0.0037260920126244,0.0,0.0,0.0,0.0,1.0
fri_c1_1000_50_837,0.935,0.0094640254974365,0.0025784969329833,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1789512114293232,2.0,-1.0,0.0805037192089411,0.0,0.0013355769730621,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.935,0.0106070041656494,0.0027570724487304,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.468486175644303,2.0,-2.0,0.1462072153948344,1.0,0.0022828875460555,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.935,0.0106570720672607,0.0027976036071777,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.439861489517267,3.0,-1.0,0.2736362483997437,0.0,0.0075447752981049,0.0,1.0,0.0,0.0,0.0
fri_c1_1000_50_837,0.935,0.009505271911621,0.002587080001831,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8320541816634033,3.0,-2.0,0.0880379869762167,1.0,0.0021393747028124,0.0,1.0,0.0,0.0,0.0
fri_c1_1000_50_837,0.935,0.0092852115631103,0.0024831295013427,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9232159502398288,3.0,-1.0,-0.0268248221414551,0.0,0.0003915490079186,0.0,0.0,0.0,0.0,1.0
fri_c1_1000_50_837,0.935,0.0101549625396728,0.0026338100433349,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.552509139903579,4.0,-1.0,-0.2688798969766881,1.0,0.0058997832291209,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.935,0.0093681812286376,0.0024840831756591,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.154633623073313,3.0,0.0311913513297437,-0.075938981911492,1.0,0.0016211685062523,0.0,0.0,0.0,0.0,1.0
arsenic-female-bladder_949,0.9107142857142856,0.0040948390960693,0.0007843971252441,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3740962569926105,2.0,0.4266734956430967,0.3529162420820818,0.0,0.0001156726545163,0.0,0.0,0.0,1.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.0090556144714355,0.0010747909545898,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1305818982481506,4.0,-1.0,0.213801573792739,0.0,0.0098587491253123,0.0,1.0,0.0,0.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.0086750984191894,0.0011472702026367,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.530845309262593,2.0,-1.0,0.1129848971498737,1.0,0.0002467181431482,0.0,0.0,0.0,1.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.0093281269073486,0.0022790431976318,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1718242595638363,3.0,-1.0,-0.2008855466518671,0.0,0.0003186984584687,0.0,0.0,1.0,0.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.0064818859100341,0.0022156238555908,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6838906775047526,3.0,-1.0,-0.3125925601311203,1.0,0.0036593662702964,0.0,0.0,1.0,0.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.0095217227935791,0.0021901130676269,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9840576182710062,2.0,-2.0,0.5116480559547012,0.0,0.002874875271615,0.0,0.0,0.0,0.0,1.0
arsenic-female-bladder_949,0.9107142857142856,0.0093855857849121,0.0045437812805175,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.321608950326564,3.0,-2.0,-0.259232513825231,1.0,0.0006230846071457,0.0,0.0,0.0,1.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.0088014602661132,0.0022592544555664,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8471700597086405,4.0,0.182677422150629,0.0420576387907021,1.0,0.0026121706352267,0.0,0.0,1.0,0.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.0102667808532714,0.0022675991058349,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8067187563547111,3.0,-1.0,0.5511216370435638,1.0,0.0025768005257598,0.0,0.0,1.0,0.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.0090322494506835,0.0022275447845458,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1415450287663442,4.0,-2.0,-0.1489827709152982,0.0,0.0059415639822912,0.0,0.0,0.0,1.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.0046703815460205,0.0009765625,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3676483022970022,2.0,0.0223542958035879,-0.2730578433336692,1.0,0.0087573157390433,0.0,0.0,0.0,1.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.0087223052978515,0.0021636486053466,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7174014643998612,4.0,-1.0,0.4760683978342638,0.0,0.0001718192846034,0.0,0.0,0.0,1.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.0041267871856689,0.0006885528564453,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1113919210322875,4.0,-2.0,0.1401474838500672,1.0,0.0003098634765081,0.0,0.0,0.0,1.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.0040948390960693,0.0007567405700683,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.599090417363618,3.0,-1.0,0.3559794522852043,1.0,0.0002834884046453,0.0,0.0,0.0,0.0,1.0
arsenic-female-bladder_949,0.9107142857142856,0.007129430770874,0.0010144710540771,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2634558073190644,4.0,0.1971507161044406,0.1938911904169864,1.0,0.0043079217358622,0.0,0.0,0.0,0.0,1.0
arsenic-female-bladder_949,0.9107142857142856,0.0041379928588867,0.0007262229919433,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.660336135690455,4.0,-1.0,0.1758529987800055,0.0,0.0028475348948146,0.0,0.0,0.0,0.0,1.0
arsenic-female-bladder_949,0.9107142857142856,0.0042855739593505,0.0007061958312988,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2677989355975852,3.0,-2.0,-0.6630493731394145,1.0,0.0001795811162265,0.0,0.0,0.0,0.0,1.0
arsenic-female-bladder_949,0.9107142857142856,0.0064585208892822,0.0011041164398193,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5240958002763008,3.0,-2.0,-0.1353091380438421,0.0,0.0002915500643426,0.0,0.0,0.0,0.0,1.0
arsenic-female-bladder_949,0.9107142857142856,0.0071291923522949,0.001101016998291,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98009330876492,2.0,-1.0,-0.6494850555931843,0.0,0.0011431678409964,0.0,1.0,0.0,0.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.0096058845520019,0.0021760463714599,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3761626482129634,4.0,-2.0,0.3211938955877819,1.0,0.0009441699250986,0.0,0.0,0.0,0.0,1.0
PizzaCutter3_1444,0.9043062200956936,0.0137052536010742,0.0056686401367187,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8548246762487173,3.0,-1.0,0.2640368069841392,0.0,0.0099029694171767,0.0,1.0,0.0,0.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0140249729156494,0.0036714076995849,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3270282126991118,4.0,-1.0,-0.2412266181325323,1.0,0.001829984588798,0.0,0.0,0.0,1.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0229337215423584,0.0062110424041748,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0957181088711616,2.0,0.0400238376134413,-0.4061410705139291,1.0,0.0001924282520896,0.0,0.0,0.0,1.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0136539936065673,0.0036921501159667,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2073828632086467,2.0,-1.0,0.0473042239383154,1.0,0.0053021120287321,0.0,0.0,1.0,0.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0129766464233398,0.0034019947052001,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1447971259908968,3.0,-1.0,-0.0252501285165752,0.0,0.0002252010259256,0.0,0.0,1.0,0.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.022392988204956,0.0061714649200439,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.746728251596803,3.0,-1.0,-0.2341931607876865,1.0,0.0004380804737248,0.0,0.0,0.0,1.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0124666690826416,0.00352144241333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6922484890026406,3.0,-1.0,-0.1575483168521373,0.0,0.0006259132405199,0.0,0.0,1.0,0.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0140440464019775,0.0037477016448974,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.458199141095843,2.0,-2.0,0.1450722539901448,0.0,0.0068005818399157,0.0,0.0,0.0,1.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0135300159454345,0.0036776065826416,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244608809749926,2.0,-1.0,0.7034905185170538,0.0,0.000142990602094,0.0,0.0,0.0,1.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0223867893218994,0.0061655044555664,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6370558339965422,3.0,-2.0,0.0186312263863934,0.0,0.0007492374853264,0.0,0.0,0.0,0.0,1.0
PizzaCutter3_1444,0.9043062200956936,0.0201554298400878,0.0047154426574707,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.257895531817031,3.0,-1.0,0.365375162980896,1.0,0.0002273591258042,0.0,0.0,0.0,1.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0128819942474365,0.0034267902374267,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7737479020619074,4.0,-1.0,-0.1953626871555922,1.0,0.0022850452908046,0.0,0.0,0.0,1.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0125923156738281,0.0033380985260009,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4619949748871897,2.0,-2.0,0.1274620255224151,1.0,0.0006640719206661,0.0,0.0,0.0,1.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0127744674682617,0.0057508945465087,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.289905784199944,3.0,0.5383354412487051,0.3446964086079165,1.0,0.0001996611082758,0.0,0.0,0.0,1.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0135715007781982,0.0037503242492675,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.433489007904345,2.0,0.353448664449485,0.0376170302770348,1.0,0.0059968222385934,0.0,1.0,0.0,0.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0133090019226074,0.0035419464111328,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.754792688211216,4.0,-1.0,1.0,0.0,0.0004592377834725,0.0,1.0,0.0,0.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0137248039245605,0.003678560256958,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7575349689679882,3.0,-1.0,-0.1157134031222147,0.0,0.004168845587157,0.0,0.0,0.0,0.0,1.0
PizzaCutter3_1444,0.9043062200956936,0.0212068557739257,0.0057704448699951,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4467141489467169,3.0,-1.0,0.3446647570818202,1.0,0.000147581809479,0.0,0.0,0.0,0.0,1.0
PizzaCutter3_1444,0.8995215311004785,0.1653883457183838,0.0390746593475341,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.254138966696908,4.0,-2.0,0.5032388478994427,1.0,0.002018633732128,0.0,0.0,0.0,0.0,1.0
PizzaCutter3_1444,0.8995215311004785,0.0516855716705322,0.0235824584960937,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.762272504443148,2.0,-2.0,0.444727087029458,0.0,0.0003807012335632,0.0,0.0,0.0,1.0,0.0
