Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,n_estimators,learning_rate,base_estimator__max_depth,random_state
bwin_amlb_45717,2,0.7075471698113207,0.0962147712707519,0.0060815811157226,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64,0.2748576610437016,1,0
bwin_amlb_45717,0,0.7075471698113207,0.1384253501892089,0.0095195770263671,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,45,8.312384147158662,1,0
bwin_amlb_45717,2,0.7075471698113207,0.0926239490509033,0.0062372684478759,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59,1.708444880968039,2,0
bwin_amlb_45717,0,0.7075471698113207,0.1393256187438964,0.0097489356994628,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,35,1.2994419599371505,1,0
bwin_amlb_45717,0,0.7075471698113207,0.1381900310516357,0.010061502456665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,52,0.6785005546976445,4,0
bwin_amlb_45717,2,0.7075471698113207,0.0910072326660156,0.0059866905212402,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,0.7209226440687196,3,0
bwin_amlb_45717,0,0.6981132075471698,0.07841157913208,0.0058369636535644,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79,1.2072855641305609,1,0
bwin_amlb_45717,0,0.6981132075471698,0.0839810371398925,0.0062122344970703,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56,2.4709252879626367,1,0
bwin_amlb_45717,0,0.6981132075471698,0.0826537609100341,0.0060319900512695,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,2.536834833315045,1,0
bwin_amlb_45717,0,0.6981132075471698,0.0751633644104003,0.0060477256774902,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0.2204894506464208,1,0
bwin_amlb_45717,0,0.6981132075471698,0.0895462036132812,0.0067853927612304,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,1.0005193773314145,1,0
bwin_amlb_45717,0,0.6981132075471698,0.0824098587036132,0.0062479972839355,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,0.6666781015924766,1,0
bwin_amlb_45717,0,0.6981132075471698,0.08418869972229,0.007094383239746,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,5.5087610229885104,1,0
bwin_amlb_45717,2,0.6981132075471698,0.0908749103546142,0.0068323612213134,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39,1.831630397611821,1,0
analcatdata_authorship_458,3,0.9821428571428572,0.097398042678833,0.0061612129211425,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57,1.1614703639551824,1,0
analcatdata_authorship_458,3,0.9821428571428572,0.0981121063232421,0.0063328742980957,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,102,0.170133283724287,1,0
analcatdata_authorship_458,3,0.9821428571428572,0.0983624458312988,0.0068926811218261,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72,1.62658131319358,2,0
analcatdata_authorship_458,3,0.9821428571428572,0.0970780849456787,0.0066103935241699,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,0.1715567504200679,2,0
analcatdata_authorship_458,3,0.9821428571428572,0.1008923053741455,0.0064289569854736,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,0.4725123358928032,1,0
analcatdata_authorship_458,3,0.9821428571428572,0.0940015316009521,0.0060014724731445,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0.1930562782712466,1,0
analcatdata_authorship_458,3,0.9761904761904762,0.1038150787353515,0.0066077709197998,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2.421850295138703,2,0
analcatdata_authorship_458,3,0.9761904761904762,0.1028623580932617,0.0066437721252441,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0.2585260005847711,2,0
analcatdata_authorship_458,2,0.9761904761904762,0.4637691974639892,0.0068659782409667,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0.6077412942243109,1,0
analcatdata_authorship_458,3,0.9761904761904762,0.1111729145050048,0.0069482326507568,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,6.185140298377024,1,0
analcatdata_authorship_458,2,0.9761904761904762,0.4740686416625976,0.0068557262420654,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0.2562316462061119,1,0
analcatdata_authorship_458,2,0.9761904761904762,0.104116678237915,0.0059776306152343,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,1.0365974303435497,3,0
analcatdata_authorship_458,3,0.9761904761904762,0.1038181781768798,0.0063235759735107,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,0.6895143711129504,1,0
analcatdata_authorship_458,3,0.9761904761904762,0.1028628349304199,0.006427526473999,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,0.1087046399948726,4,0
analcatdata_authorship_458,3,0.9761904761904762,0.1087057590484619,0.0068957805633544,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,3.850492015359139,1,0
analcatdata_authorship_458,2,0.9761904761904762,0.4647982120513916,0.0066912174224853,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0.1374332486974968,1,0
analcatdata_authorship_458,2,0.9761904761904762,0.1149001121520996,0.0065972805023193,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0.8881985134105242,1,0
analcatdata_authorship_458,3,0.9761904761904762,0.1119499206542968,0.0068714618682861,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69,1.322380967183896,1,0
analcatdata_authorship_458,3,0.9761904761904762,0.0960617065429687,0.006129503250122,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1.806562176262099,1,0
analcatdata_authorship_458,2,0.9761904761904762,0.4688754081726074,0.0069363117218017,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,79,2.3837640105091404,1,0
Loan-Predication_43595,2,0.8536585365853658,0.0800549983978271,0.0064914226531982,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,58,0.3210293704010826,1,0
Loan-Predication_43595,2,0.8455284552845529,0.07183837890625,0.0058939456939697,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0.1047026209744747,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0702788829803466,0.005960464477539,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,66,2.798255233677058,2,0
Loan-Predication_43595,2,0.8455284552845529,0.0753514766693115,0.0061111450195312,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,107,1.178455529970833,2,0
Loan-Predication_43595,2,0.8455284552845529,0.0736391544342041,0.0059564113616943,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,4.701488806013676,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0743219852447509,0.0064108371734619,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,56,4.393157017237003,4,0
Loan-Predication_43595,2,0.8455284552845529,0.0705354213714599,0.0059442520141601,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,4.8601797944276095,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0720870494842529,0.0060436725616455,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0.9336612186590416,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0729994773864746,0.0061111450195312,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71,0.4647900172059446,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0715258121490478,0.0060348510742187,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29,3.829273666720317,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0806710720062255,0.0066163539886474,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0.7990762559288808,1,0
Loan-Predication_43595,2,0.8455284552845529,0.072580337524414,0.0059642791748046,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,0.2327471612959438,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0797545909881591,0.0067589282989501,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,5.128000266996953,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0719637870788574,0.0059542655944824,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,58,5.822637506313135,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0743806362152099,0.0059435367584228,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,76,0.8562873186060513,1,0
Loan-Predication_43595,2,0.8455284552845529,0.087160587310791,0.0069680213928222,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0.1417096595344496,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0745279788970947,0.0059762001037597,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,0.5965573210855305,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0709369182586669,0.0060510635375976,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26,4.0464606266465895,2,0
Loan-Predication_43595,2,0.8455284552845529,0.0716333389282226,0.006019115447998,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,6.3613319260772325,2,0
Loan-Predication_43595,2,0.8455284552845529,0.0761716365814209,0.0063440799713134,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59,0.2552380893823788,2,0
xd6_40693,2,1.0,0.2090291976928711,0.0128707885742187,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,69,0.1361279248242902,1,0
xd6_40693,4,1.0,0.1926496028900146,0.0118913650512695,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,27,5.684613030865775,1,0
xd6_40693,3,1.0,0.184561014175415,0.0119831562042236,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,72,0.6009106179428707,2,0
xd6_40693,2,1.0,0.1922001838684082,0.0117793083190917,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,84,1.21205388664029,1,0
xd6_40693,1,1.0,0.1879117488861084,0.0117647647857666,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60,8.632401352276695,1,0
xd6_40693,0,1.0,0.1923062801361084,0.0124702453613281,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,97,0.1358718397168268,1,0
xd6_40693,1,1.0,0.2045071125030517,0.0135271549224853,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31,1.9798669905568245,3,0
xd6_40693,0,1.0,0.2000074386596679,0.0127809047698974,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19,0.1406730310323082,2,0
xd6_40693,1,1.0,0.2025470733642578,0.0131850242614746,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0.56355701085291,2,0
xd6_40693,3,1.0,0.3989946842193603,0.0064659118652343,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,87,4.051623583475606,3,0
xd6_40693,0,1.0,0.2016050815582275,0.0124599933624267,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,66,0.7361129625873395,1,0
xd6_40693,4,1.0,0.199531078338623,0.0125288963317871,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,49,9.871080821685128,2,0
xd6_40693,3,1.0,0.2008147239685058,0.0131003856658935,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,57,1.3125582011605623,1,0
xd6_40693,1,1.0,0.1960797309875488,0.0126230716705322,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22,0.4388582886982658,2,0
xd6_40693,4,1.0,0.194089651107788,0.0131876468658447,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,111,0.2755641088831904,1,0
xd6_40693,0,1.0,0.2060489654541015,0.0128538608551025,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,53,0.5023900952340857,1,0
xd6_40693,1,1.0,0.0948748588562011,0.0067646503448486,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,53,0.5559894457431783,2,0
xd6_40693,2,1.0,0.0933220386505127,0.0067739486694335,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,68,0.1372231408301271,2,0
xd6_40693,3,1.0,0.097078800201416,0.0066745281219482,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,62,0.5484643437133974,1,0
xd6_40693,1,1.0,0.0945158004760742,0.0067100524902343,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,56,0.8481585403509051,1,0
wisconsin_753,3,0.717948717948718,0.0688049793243408,0.0060224533081054,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,2.78917333409084,1,0
wisconsin_753,3,0.717948717948718,0.0703146457672119,0.0060253143310546,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,2.058064442943493,1,0
wisconsin_753,3,0.717948717948718,0.0737490653991699,0.0059099197387695,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,2.615358995633804,1,0
wisconsin_753,3,0.717948717948718,0.0676314830780029,0.0060606002807617,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84,0.1039267541933324,2,0
wisconsin_753,3,0.717948717948718,0.0660498142242431,0.005796194076538,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,0.2724801057450275,1,0
wisconsin_753,3,0.717948717948718,0.0678064823150634,0.0059208869934082,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,2.1055646311291256,1,0
wisconsin_753,1,0.6923076923076923,0.182103157043457,0.0064113140106201,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,25,0.928920904452738,1,0
wisconsin_753,1,0.6923076923076923,0.1552863121032714,0.0062711238861083,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,47,0.1024771293839171,1,0
wisconsin_753,1,0.6923076923076923,0.1473915576934814,0.0062532424926757,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,51,4.06433301310499,3,0
wisconsin_753,1,0.6923076923076923,0.147576093673706,0.0061638355255126,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,77,3.512522756538837,1,0
wisconsin_753,1,0.6923076923076923,0.1443538665771484,0.0060851573944091,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,1.249793685195997,3,0
wisconsin_753,1,0.6923076923076923,0.1399893760681152,0.0060117244720458,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,88,0.1358084058985498,2,0
wisconsin_753,4,0.6842105263157895,0.3338301181793213,0.006467580795288,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,46,3.412165590408775,1,0
wisconsin_753,4,0.6842105263157895,0.077380895614624,0.0059738159179687,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1.4703718358800744,1,0
wisconsin_753,4,0.6842105263157895,0.3461744785308838,0.0067942142486572,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25,3.6637004202969607,2,0
wisconsin_753,4,0.6842105263157895,0.332139253616333,0.0068757534027099,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,3.18782142237705,1,0
wisconsin_753,4,0.6842105263157895,0.076505422592163,0.0059828758239746,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71,4.036492444566767,1,0
wisconsin_753,4,0.6842105263157895,0.0830695629119873,0.006183385848999,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,1.086465981999742,1,0
wisconsin_753,4,0.6842105263157895,0.0731739997863769,0.0056409835815429,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0.1908310484567129,1,0
wisconsin_753,4,0.6842105263157895,0.3411235809326172,0.0067369937896728,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18,2.1994543206217108,1,0
mc2_1054,1,0.875,0.0643267631530761,0.0058159828186035,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,1.7415966076735,1,0
mc2_1054,1,0.875,0.0659196376800537,0.0059170722961425,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92,3.0514508167692056,1,0
mc2_1054,1,0.875,0.066077709197998,0.0060720443725585,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,0.2186563086594514,1,0
mc2_1054,1,0.875,0.0639200210571289,0.0056624412536621,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0.2454428582629022,2,0
mc2_1054,1,0.875,0.0655949115753173,0.0058798789978027,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,6.036970232895166,3,0
mc2_1054,1,0.875,0.0640187263488769,0.0061099529266357,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,3.161954359398912,1,0
mc2_1054,1,0.84375,0.0977139472961425,0.0061185359954833,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,6.55325363992914,1,0
mc2_1054,1,0.84375,0.0810871124267578,0.0054013729095458,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,49,3.291778787888849,2,0
mc2_1054,1,0.84375,0.1372599601745605,0.0058577060699462,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1.5642660221641378,1,0
mc2_1054,1,0.84375,0.1383724212646484,0.0057804584503173,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,67,2.0335997230083542,1,0
mc2_1054,1,0.84375,0.1363120079040527,0.005894660949707,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,96,6.001445241847913,2,0
mc2_1054,1,0.84375,0.09910249710083,0.0061519145965576,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,1.4375187201719286,2,0
mc2_1054,1,0.84375,0.0803632736206054,0.0055460929870605,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,43,1.8398509808645591,1,0
mc2_1054,1,0.84375,0.079967975616455,0.0057785511016845,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,22,0.2055670161302684,1,0
mc2_1054,1,0.84375,0.0808126926422119,0.0057346820831298,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,114,0.8868342148510299,1,0
mc2_1054,1,0.84375,0.1010112762451171,0.0063934326171875,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,2.7089078013510712,1,0
mc2_1054,1,0.84375,0.0803449153900146,0.0056009292602539,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50,0.3482454065173284,2,0
mc2_1054,1,0.84375,0.130523681640625,0.0058813095092773,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0.2538097849021614,3,0
mc2_1054,1,0.84375,0.0827510356903076,0.0059034824371337,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,55,0.4242810319137309,1,0
mc2_1054,1,0.84375,0.0985093116760253,0.0059401988983154,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0.3040893819970679,1,0
chscase_census5_906,2,0.65,0.070669412612915,0.0058848857879638,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,36,0.2690452159904278,3,0
chscase_census5_906,2,0.65,0.0710768699645996,0.005950927734375,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,36,0.7074596676633007,1,0
chscase_census5_906,2,0.65,0.0688784122467041,0.0057041645050048,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,49,6.541495210742931,3,0
chscase_census5_906,2,0.65,0.0761058330535888,0.00596284866333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,36,1.0330451271229837,1,0
chscase_census5_906,2,0.65,0.0713825225830078,0.0059082508087158,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,32,0.2375968954364805,1,0
chscase_census5_906,2,0.65,0.0709064006805419,0.0060062408447265,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,53,0.1425421610529066,1,0
chscase_census5_906,2,0.6375,0.080216646194458,0.0060150623321533,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,44,2.467813242016456,1,0
chscase_census5_906,2,0.6375,0.1004068851470947,0.0069162845611572,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88,0.5829046621415146,2,0
chscase_census5_906,1,0.6375,0.2385463714599609,0.0062158107757568,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,4.402120163205514,3,0
chscase_census5_906,2,0.6375,0.0776660442352294,0.0057861804962158,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,77,2.084594258530532,4,0
chscase_census5_906,1,0.6375,0.2377119064331054,0.0063045024871826,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,81,3.912757216285618,2,0
chscase_census5_906,2,0.6375,0.1012067794799804,0.0065786838531494,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0.3498582172765926,3,0
chscase_census5_906,2,0.6375,0.1025989055633544,0.0065784454345703,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,2.4250340723066217,1,0
chscase_census5_906,2,0.6375,0.079984426498413,0.0059435367584228,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,41,0.3373836010852296,1,0
chscase_census5_906,1,0.6375,0.2359704971313476,0.0061948299407958,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15,7.553303907415712,2,0
chscase_census5_906,1,0.6375,0.2325050830841064,0.0059940814971923,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,31,1.873909284923088,2,0
chscase_census5_906,2,0.6375,0.1118831634521484,0.0060997009277343,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0.4456804668252389,1,0
chscase_census5_906,2,0.6375,0.0799598693847656,0.006087303161621,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,94,0.345958276275298,2,0
chscase_census5_906,2,0.6375,0.1036820411682128,0.0065269470214843,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73,0.2409090805718376,1,0
