Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,hidden_layer_sizes,activation,solver,alpha,learning_rate,learning_rate_init,max_iter,random_state
schizo_466,1,0.7647058823529411,0.3014817237854004,0.0002787113189697,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"(80, 94, 16)",relu,adam,1.7481500290246253e-05,invscaling,0.0001537138644893,94,0
schizo_466,2,0.7647058823529411,2.4299588203430176,0.000826358795166,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"(94,)",relu,adam,0.000873360523977,constant,0.00827909001651,251,0
schizo_466,4,0.7647058823529411,0.3246333599090576,0.0003261566162109,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"(92, 54, 47)",relu,lbfgs,1.0203112172136714e-05,adaptive,0.0031038583896637,153,0
schizo_466,0,0.75,0.3336091041564941,0.0002925395965576,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"(64,)",tanh,sgd,0.0001114208725551,constant,0.0045159071435023,50,0
schizo_466,3,0.75,0.3341438770294189,0.0002617835998535,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"(99, 41, 20)",logistic,lbfgs,1.57155166024827e-05,constant,0.0063181997832823,364,0
schizo_466,4,0.75,1.8188865184783936,0.0003304481506347,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"(79,)",identity,sgd,0.0001559338260145,constant,0.0008587311413903,155,0
schizo_466,1,0.75,2.2289929389953613,0.0007619857788085,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"(69,)",logistic,lbfgs,1.0213022307365736e-05,constant,0.005599484818571,200,0
glass_1005,2,0.8837209302325582,0.6773459911346436,0.0023872852325439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(105, 24)",relu,adam,1.3330944612631096e-05,adaptive,0.0001824972657905,119,0
glass_1005,2,0.8837209302325582,0.5829904079437256,0.0005793571472167,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(133, 53)",tanh,lbfgs,0.0002575064207749,constant,0.0004762751581353,252,0
glass_1005,2,0.8837209302325582,0.494718074798584,0.0005519390106201,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(91,)",tanh,lbfgs,0.0004161427728286,constant,0.0004818495749096,158,0
glass_1005,2,0.8837209302325582,0.5534627437591553,0.0006124973297119,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(90,)",tanh,adam,0.0003875006562646,constant,0.0001179030263396,124,0
glass_1005,2,0.8837209302325582,0.5379831790924072,0.0005624294281005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(131, 47, 27)",relu,adam,2.2275411408766056e-05,adaptive,0.0002369024013755,452,0
glass_1005,2,0.8837209302325582,0.532198429107666,0.0005619525909423,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(85,)",relu,adam,1.0245878072518798e-05,constant,0.0028665450302567,50,0
glass_1005,4,0.8809523809523809,0.649852991104126,0.0005643367767333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"(92,)",identity,adam,0.0003150589395033,invscaling,0.0008419716243501,147,0
glass_1005,4,0.8809523809523809,0.6517989635467529,0.0005285739898681,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"(83, 38)",relu,adam,2.326427899834339e-05,constant,0.0015607740500747,219,0
glass_1005,4,0.8809523809523809,0.6595098972320557,0.0005197525024414,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"(164, 38)",logistic,sgd,4.341891567895478e-05,invscaling,0.0017005220216812,80,0
glass_1005,4,0.8809523809523809,0.653613805770874,0.0005309581756591,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"(75,)",logistic,lbfgs,3.543379602721061e-05,invscaling,0.0002640862235712,124,0
glass_1005,4,0.8809523809523809,0.1409003734588623,0.0002400875091552,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"(101,)",relu,adam,0.0007298916810156,adaptive,0.0071289422564362,224,0
glass_1005,4,0.8809523809523809,0.6515986919403076,0.0005242824554443,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"(39,)",identity,adam,0.0005677252413242,constant,0.0001904494772454,50,0
glass_1005,4,0.8809523809523809,0.6522331237792969,0.0005135536193847,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"(96,)",logistic,adam,8.075583918772023e-05,constant,0.0001014845468813,347,0
glass_1005,4,0.8809523809523809,0.1532034873962402,0.0002546310424804,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"(126,)",relu,adam,0.0003840557473834,adaptive,0.0003366705069154,218,0
glass_1005,4,0.8809523809523809,0.6580591201782227,0.0005559921264648,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"(120,)",tanh,adam,0.0003094135805373,constant,0.0010310887164538,214,0
glass_1005,4,0.8809523809523809,0.6582715511322021,0.0005204677581787,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"(100, 40)",relu,adam,8.718459010205634e-05,invscaling,0.0002165900890813,197,0
glass_1005,4,0.8809523809523809,0.1789546012878418,0.0002837181091308,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"(66,)",logistic,adam,1.5565488984793314e-05,adaptive,0.0035219854340244,140,0
glass_1005,4,0.8809523809523809,0.6666371822357178,0.000558853149414,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"(88, 42, 44)",tanh,sgd,0.0003527373115224,adaptive,0.0002627328945261,169,0
glass_1005,4,0.8809523809523809,0.6477055549621582,0.0005202293395996,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"(96,)",identity,adam,0.0002267299011409,invscaling,0.0081049298308682,210,0
glass_1005,4,0.8809523809523809,0.8181648254394531,0.0005660057067871,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"(112,)",tanh,adam,2.054553253358202e-05,constant,0.0026277496592621,144,0
backache_463,1,0.9722222222222222,0.0895779132843017,0.0002045631408691,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(111, 64)",identity,adam,9.390189990504792e-05,constant,0.0051383274092975,161,0
backache_463,1,0.9722222222222222,0.1249012947082519,0.0002038478851318,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(118,)",logistic,lbfgs,0.0003891439412193,constant,0.0012486462958019,241,0
backache_463,1,0.9722222222222222,0.1101253032684326,0.0002210140228271,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(104,)",relu,adam,0.0003441048147341,adaptive,0.0012787904824064,57,0
backache_463,1,0.9722222222222222,0.0895283222198486,0.000192642211914,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(78,)",relu,sgd,0.0008759068030956,invscaling,0.0089037305320253,256,0
backache_463,1,0.9722222222222222,0.0867109298706054,0.0001790523529052,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(70,)",tanh,lbfgs,8.443949043995531e-05,invscaling,0.0001714948405451,435,0
backache_463,1,0.9722222222222222,0.1122269630432128,0.0001780986785888,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(110, 49)",identity,adam,0.000449401714785,adaptive,0.001451152897573,401,0
backache_463,1,0.9722222222222222,0.1257383823394775,0.0001862049102783,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(105,)",identity,lbfgs,1.034443386841627e-05,constant,0.0001368182447782,229,0
backache_463,1,0.9722222222222222,0.118478775024414,0.0002157688140869,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(119,)",logistic,lbfgs,0.0001928300708497,adaptive,0.0095589602121558,75,0
backache_463,1,0.9722222222222222,0.1213428974151611,0.0002269744873046,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(107,)",identity,sgd,3.6117246640572827e-05,constant,0.0018260954704513,338,0
backache_463,1,0.9722222222222222,0.086942434310913,0.000169038772583,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(78, 32, 26)",logistic,adam,2.054082252306275e-05,adaptive,0.0001464542656813,181,0
backache_463,1,0.9722222222222222,0.1260907649993896,0.0002059936523437,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(124,)",tanh,sgd,0.0002995755055763,constant,0.0003733211817803,342,0
backache_463,1,0.9722222222222222,0.0887036323547363,0.0001773834228515,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(139, 65)",identity,lbfgs,5.52467952748979e-05,adaptive,0.0060544297433665,124,0
backache_463,1,0.9722222222222222,0.1199278831481933,0.0002293586730957,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(109,)",relu,sgd,0.0001689724827978,constant,0.0001455522971098,141,0
backache_463,1,0.9722222222222222,0.1162316799163818,0.0002040863037109,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(112, 60, 10)",identity,adam,0.0004581472734291,constant,0.0003534101075256,248,0
backache_463,1,0.9722222222222222,0.0867648124694824,0.00018310546875,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(95, 45)",relu,adam,0.0001188970217031,adaptive,0.0010230070967233,131,0
backache_463,1,0.9722222222222222,0.0817470550537109,0.0001866817474365,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(68,)",tanh,adam,7.575381058267866e-05,constant,0.0092289171511971,388,0
backache_463,1,0.9722222222222222,0.0881359577178955,0.0002057552337646,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(152, 48)",relu,adam,0.0001745427018562,adaptive,0.0002609734213572,256,0
backache_463,1,0.9722222222222222,0.117950439453125,0.0001873970031738,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(118,)",tanh,sgd,0.0009820656355037,constant,0.0038436043421287,377,0
backache_463,1,0.9722222222222222,0.089679479598999,0.0001993179321289,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(74,)",tanh,adam,1.7936493121707316e-05,invscaling,0.0004849799469634,86,0
backache_463,1,0.9722222222222222,0.0945446491241455,0.0001916885375976,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(78,)",relu,adam,3.486147890665282e-05,invscaling,0.0001043581632753,113,0
parkinsons_1488,2,1.0,0.1115024089813232,0.0002415180206298,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(105, 90)",logistic,adam,0.0007387363226696,invscaling,0.0036673288976161,472,0
parkinsons_1488,2,1.0,0.0940897464752197,0.0001914501190185,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"(96,)",tanh,adam,0.0009764322821461,constant,0.0009543332164133,50,0
parkinsons_1488,2,1.0,0.0894834995269775,0.0001773834228515,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"(86,)",relu,adam,0.0001304958175642,constant,0.0009116322031484,336,0
parkinsons_1488,2,1.0,0.117011547088623,0.0001969337463378,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(71,)",identity,sgd,1.082997905497802e-05,constant,0.0022249349999586,220,0
parkinsons_1488,2,1.0,0.115490436553955,0.0001821517944335,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(133,)",identity,adam,0.000457567763105,invscaling,0.002000607918471,158,0
parkinsons_1488,2,1.0,0.1154124736785888,0.0001883506774902,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(132,)",relu,lbfgs,0.0001825343989967,invscaling,0.0020537480991511,300,0
parkinsons_1488,2,1.0,0.0961658954620361,0.0001802444458007,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"(105,)",relu,adam,0.0001124081380328,adaptive,0.0004479734327578,363,0
parkinsons_1488,2,1.0,0.0951731204986572,0.000187873840332,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"(81,)",tanh,lbfgs,0.0008531463283255,adaptive,0.0014486159047953,207,0
parkinsons_1488,2,1.0,0.1033785343170166,0.0001955032348632,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(144, 69, 18)",relu,adam,1.846379058246009e-05,constant,0.0056935239316914,228,0
parkinsons_1488,2,1.0,0.09403657913208,0.0001802444458007,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"(106,)",tanh,adam,4.8911652699724895e-05,adaptive,0.0061121431224326,217,0
parkinsons_1488,2,1.0,0.0944323539733886,0.0001790523529052,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"(134,)",logistic,adam,0.0001789021690559,constant,0.0006451484453938,193,0
parkinsons_1488,2,1.0,0.1020610332489013,0.0001883506774902,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(100, 45)",tanh,sgd,1.021748787292441e-05,invscaling,0.0002926708676469,50,0
parkinsons_1488,2,0.9743589743589745,0.4524047374725342,0.0005064010620117,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"(70,)",tanh,sgd,0.0005377612487137,constant,0.0001412373863548,113,0
parkinsons_1488,2,0.9743589743589745,0.1116621494293212,0.0002272129058837,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(47,)",logistic,lbfgs,0.0003343864400595,constant,0.0051941521684173,324,0
parkinsons_1488,2,0.9743589743589745,0.1141269207000732,0.0002007484436035,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(66,)",logistic,adam,2.9497843480300185e-05,constant,0.0002141876209667,148,0
parkinsons_1488,2,0.9743589743589745,0.100414752960205,0.0001935958862304,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(115, 16)",logistic,sgd,4.129749820536175e-05,constant,0.0004305346862243,97,0
parkinsons_1488,2,0.9743589743589745,0.0967967510223388,0.0001802444458007,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(134,)",relu,sgd,4.083969296983734e-05,adaptive,0.0042050166208259,164,0
parkinsons_1488,2,0.9743589743589745,0.0924193859100341,0.0001859664916992,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(103,)",logistic,lbfgs,0.0005275774216127,constant,0.0036893350700822,175,0
parkinsons_1488,2,0.9743589743589745,0.0977649688720703,0.0001871585845947,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"(131, 63)",relu,adam,4.3859482536203765e-05,constant,0.0007393120186399,57,0
parkinsons_1488,2,0.9743589743589745,0.0950715541839599,0.0001804828643798,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(125, 59)",identity,sgd,3.618230915744836e-05,invscaling,0.0024393519295318,184,0
PieChart1_1451,0,0.950354609929078,2.035181760787964,0.0011773109436035,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(89, 53)",identity,adam,0.0003015394883828,constant,0.0003000691640858,209,0
PieChart1_1451,0,0.950354609929078,1.978891134262085,0.0011887550354003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(85,)",identity,adam,0.0001436963027556,constant,0.0072406416676207,128,0
PieChart1_1451,0,0.950354609929078,2.007256031036377,0.0011816024780273,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(124,)",relu,adam,5.231108743151774e-05,adaptive,0.0080053129088505,232,0
PieChart1_1451,0,0.950354609929078,2.221444845199585,0.0012004375457763,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(98, 47)",identity,lbfgs,0.0001419612281789,constant,0.0076611519766463,479,0
PieChart1_1451,0,0.950354609929078,2.077040910720825,0.0011701583862304,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(74,)",tanh,lbfgs,0.0006900528230273,adaptive,0.001762321060753,169,0
PieChart1_1451,0,0.950354609929078,2.19888973236084,0.0011518001556396,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(119, 60)",relu,lbfgs,7.963100954615819e-05,invscaling,0.0001389857389966,77,0
PieChart1_1451,3,0.9432624113475178,0.363370418548584,0.0002686977386474,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(104,)",tanh,adam,1.022056498035912e-05,constant,0.0016865141342978,305,0
PieChart1_1451,3,0.9432624113475178,2.853853225708008,0.0011959075927734,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"(130,)",identity,lbfgs,0.0002935384549601,adaptive,0.0006976428839082,297,0
PieChart1_1451,3,0.9432624113475178,0.3263428211212158,0.0002622604370117,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(107,)",relu,sgd,0.0009919553669547,adaptive,0.000617140396863,315,0
PieChart1_1451,3,0.9432624113475178,2.2735307216644287,0.0011694431304931,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"(64, 47)",logistic,adam,1.2732597548734168e-05,constant,0.0001137604358696,235,0
PieChart1_1451,3,0.9432624113475178,0.3863556385040283,0.0004239082336425,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(160, 53)",identity,lbfgs,0.0001669822048354,constant,0.0055987724928225,141,0
PieChart1_1451,3,0.9432624113475178,0.2766859531402588,0.0002267360687255,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(104,)",relu,adam,6.266260814708058e-05,invscaling,0.005193060434823,216,0
PieChart1_1451,3,0.9432624113475178,5.147628307342529,0.0017735958099365,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"(88,)",identity,sgd,0.0001345977936326,invscaling,0.000444332613031,143,0
PieChart1_1451,3,0.9432624113475178,0.2794628143310547,0.0002293586730957,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(107,)",relu,adam,4.127212884018198e-05,invscaling,0.0090216216785283,334,0
PieChart1_1451,3,0.9432624113475178,0.3425588607788086,0.0002524852752685,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(70,)",tanh,adam,0.0003210194537455,constant,0.0001868772956047,300,0
PieChart1_1451,1,0.9432624113475178,1.9300119876861568,0.0010991096496582,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(131,)",tanh,lbfgs,1.536544977820211e-05,constant,0.0046812274838594,50,0
PieChart1_1451,3,0.9432624113475178,0.3524386882781982,0.0002887248992919,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(69,)",relu,sgd,1.5128030594177727e-05,invscaling,0.0017521062301545,156,0
PieChart1_1451,3,0.9432624113475178,0.3230488300323486,0.0002846717834472,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"(101, 56)",identity,adam,0.0001203466136035,invscaling,0.0009364823541925,284,0
PieChart1_1451,3,0.9432624113475178,0.3680312633514404,0.0002641677856445,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(90, 51)",relu,lbfgs,4.384668824761047e-05,adaptive,0.008452734340318,77,0
PieChart1_1451,1,0.9432624113475178,1.9706535339355469,0.0011045932769775,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(98,)",relu,adam,0.000701825889905,invscaling,0.001465891558271,203,0
bridges_327,0,0.9047619047619048,0.116020917892456,0.0002329349517822,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"(20, 15)",relu,lbfgs,2.425190618529253e-05,constant,0.0046503092682278,50,0
bridges_327,0,0.9047619047619048,0.0892782211303711,0.0001893043518066,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(89, 49)",tanh,adam,0.0003561335987766,constant,0.0002913501847979,160,0
bridges_327,0,0.9047619047619048,0.0935165882110595,0.0002005100250244,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"(127, 26)",identity,sgd,0.0008897090917746,constant,0.0001160099651128,197,0
bridges_327,0,0.9047619047619048,0.1641533374786377,0.0002140998840332,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"(93, 45)",identity,lbfgs,4.502691360591116e-05,constant,0.0002644638121358,83,0
bridges_327,0,0.9047619047619048,0.0796098709106445,0.0001764297485351,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(62,)",tanh,adam,0.0006839752394384,constant,0.0094772087753963,213,0
bridges_327,0,0.9047619047619048,0.0787556171417236,0.0002009868621826,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(73,)",relu,adam,4.303714887213934e-05,invscaling,0.0013263312774219,253,0
bridges_327,0,0.8571428571428571,0.081977367401123,0.000195026397705,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(104,)",identity,adam,0.0001283170349331,adaptive,0.0048280544953152,107,0
bridges_327,0,0.8571428571428571,0.0883357524871826,0.0001888275146484,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(105,)",logistic,lbfgs,1.0015909773227022e-05,invscaling,0.0023440110354173,272,0
bridges_327,0,0.8571428571428571,0.0835456848144531,0.0002346038818359,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"(79,)",relu,sgd,3.376722256191666e-05,constant,0.0002036511423457,303,0
bridges_327,0,0.8571428571428571,0.1664566993713379,0.0002059936523437,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"(109,)",logistic,lbfgs,1.2741153477034969e-05,adaptive,0.0001687958757723,180,0
bridges_327,0,0.8571428571428571,0.6065716743469238,0.0051074028015136,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"(127,)",logistic,lbfgs,1.1475142671129454e-05,adaptive,0.0009348967677935,50,0
bridges_327,0,0.8571428571428571,0.0796277523040771,0.0002012252807617,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(116,)",relu,sgd,0.0009801466171529,constant,0.0076597357131546,136,0
bridges_327,0,0.8571428571428571,0.0949389934539794,0.0001881122589111,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(130,)",tanh,lbfgs,0.0003387012522717,invscaling,0.0001845483063454,228,0
bridges_327,0,0.8571428571428571,0.0966756343841552,0.0002148151397705,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(84,)",relu,adam,4.708820093867835e-05,constant,0.0010088743930405,85,0
bridges_327,0,0.8571428571428571,0.0822772979736328,0.0001857280731201,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(62,)",logistic,lbfgs,0.0002302187139816,constant,0.003308220369247,184,0
bridges_327,0,0.8571428571428571,0.5923492908477783,0.0004193782806396,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"(140,)",relu,adam,0.0001132228250452,constant,0.0001438490763854,114,0
bridges_327,0,0.8571428571428571,0.077838659286499,0.0001876354217529,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(88, 70, 14)",identity,sgd,0.0006851423544808,adaptive,0.0006515630569602,198,0
bridges_327,0,0.8571428571428571,0.0795841217041015,0.0002257823944091,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(89, 21)",relu,lbfgs,3.1479980636254465e-05,adaptive,0.0011803855841788,178,0
bridges_327,0,0.8571428571428571,0.1747152805328369,0.0002021789550781,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"(120, 58, 27)",identity,adam,0.0001058929344402,constant,0.000165674430654,195,0
