Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,var_smoothing
analcatdata_halloffame_966,4,0.9664179104477612,0.0013272762298583,0.0001776218414306,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.74097209291032e-08
analcatdata_halloffame_966,3,0.9664179104477612,0.0012109279632568,0.0001769065856933,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.2733500632673724e-08
analcatdata_halloffame_966,3,0.9626865671641792,0.0013034343719482,0.0001883506774902,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.1948559001213306e-11
analcatdata_halloffame_966,3,0.9626865671641792,0.0012493133544921,0.0001711845397949,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8227501224924583e-10
analcatdata_halloffame_966,3,0.9626865671641792,0.0012590885162353,0.0001745223999023,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.4417463412422592e-11
analcatdata_halloffame_966,3,0.9626865671641792,0.0014476776123046,0.0002138614654541,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.931976693253744e-11
analcatdata_halloffame_966,3,0.9626865671641792,0.0013065338134765,0.000171422958374,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.3643199516679326e-10
analcatdata_halloffame_966,4,0.9626865671641792,0.0013556480407714,0.0001745223999023,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.9532624295188487e-08
analcatdata_halloffame_966,3,0.9626865671641792,0.001239538192749,0.0001697540283203,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.1143364711078894e-09
analcatdata_halloffame_966,4,0.9626865671641792,0.0012714862823486,0.0001716613769531,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.939528116821034e-09
analcatdata_halloffame_966,3,0.9626865671641792,0.0019116401672363,0.0002343654632568,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.826587139999722e-10
analcatdata_halloffame_966,3,0.9626865671641792,0.0013437271118164,0.0001745223999023,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.580260933561177e-09
analcatdata_halloffame_966,3,0.9626865671641792,0.0013964176177978,0.0002026557922363,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.8287148674036617e-08
analcatdata_halloffame_966,3,0.9626865671641792,0.001988410949707,0.0002496242523193,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6031181382590455e-10
analcatdata_halloffame_966,3,0.9589552238805972,0.0013473033905029,0.0001833438873291,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.358297121025545e-08
biomed_481,2,0.9523809523809524,0.0007894039154052,0.0001492500305175,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.132700418458339e-11
biomed_481,2,0.9523809523809524,0.0009245872497558,0.0002038478851318,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.755598990007211e-08
biomed_481,2,0.9523809523809524,0.000847578048706,0.0001680850982666,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2977474416326247e-11
biomed_481,2,0.9523809523809524,0.000805377960205,0.000150442123413,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.4825491869976391e-09
biomed_481,2,0.9523809523809524,0.0009157657623291,0.000239610671997,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.723516986443708e-08
biomed_481,2,0.9523809523809524,0.0008723735809326,0.0001521110534667,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.748621295953593e-09
biomed_481,1,0.9523809523809524,0.0008280277252197,0.0001816749572753,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6574731129895811e-09
biomed_481,2,0.9523809523809524,0.0008854866027832,0.0001718997955322,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.368846496746265e-09
biomed_481,2,0.9523809523809524,0.0008583068847656,0.0001490116119384,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4361803861372462e-10
biomed_481,2,0.9523809523809524,0.0008480548858642,0.0001485347747802,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6430900144219723e-11
biomed_481,2,0.9523809523809524,0.0007789134979248,0.0001676082611083,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0098502951116266e-10
biomed_481,2,0.9523809523809524,0.0008084774017333,0.0001740455627441,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0697748029387493e-11
biomed_481,2,0.9523809523809524,0.000847578048706,0.0001490116119384,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.9462600665583524e-08
biomed_481,2,0.9523809523809524,0.0008494853973388,0.0001673698425292,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.5647681665050397e-08
biomed_481,2,0.9523809523809524,0.0010647773742675,0.0001807212829589,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8657589527357958e-10
biomed_481,1,0.9523809523809524,0.0008373260498046,0.0001804828643798,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.209414628669773e-08
biomed_481,1,0.9523809523809524,0.0007712841033935,0.0001435279846191,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.030897305355022e-11
biomed_481,1,0.9523809523809524,0.0008771419525146,0.0001702308654785,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.285169794910137e-11
biomed_481,1,0.9523809523809524,0.0009284019470214,0.0001556873321533,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1752810015896302e-08
biomed_481,2,0.9523809523809524,0.0008399486541748,0.000148057937622,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0310585833568159e-10
analcatdata_dmft_1014,4,0.8364779874213837,0.001072883605957,0.0001616477966308,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.816228798668273e-11
analcatdata_dmft_1014,2,0.8364779874213837,0.0009927749633789,0.0001609325408935,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.584838250639161e-09
analcatdata_dmft_1014,2,0.8364779874213837,0.0010302066802978,0.0001616477966308,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.086685990804503e-08
analcatdata_dmft_1014,4,0.8364779874213837,0.0010263919830322,0.0001535415649414,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.8361614251366087e-09
analcatdata_dmft_1014,1,0.83125,0.0009975433349609,0.0001535415649414,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.1341494885820384e-10
analcatdata_dmft_1014,1,0.83125,0.00093674659729,0.0001537799835205,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.101864159239514e-10
analcatdata_dmft_1014,2,0.8301886792452831,0.0009999275207519,0.0001497268676757,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.931861708307049e-09
analcatdata_dmft_1014,4,0.8301886792452831,0.0010766983032226,0.0001769065856933,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.390258823882465e-09
analcatdata_dmft_1014,2,0.8301886792452831,0.0010383129119873,0.0001828670501708,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.510175992523125e-08
analcatdata_dmft_1014,2,0.8301886792452831,0.0013444423675537,0.0001893043518066,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.31858517215757e-08
analcatdata_dmft_1014,4,0.8301886792452831,0.0008955001831054,0.0001444816589355,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.786852921098087e-08
analcatdata_dmft_1014,4,0.8301886792452831,0.0009489059448242,0.000145673751831,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.9261212242936226e-09
analcatdata_dmft_1014,2,0.8301886792452831,0.0013575553894042,0.0002272129058837,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.300999995096217e-10
analcatdata_dmft_1014,4,0.8301886792452831,0.0023581981658935,0.0001914501190185,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.2146112530683885e-09
analcatdata_dmft_1014,2,0.8301886792452831,0.00101900100708,0.0001490116119384,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.637264089702554e-09
analcatdata_dmft_1014,4,0.8301886792452831,0.0009636878967285,0.0001676082611083,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.446148363412592e-11
analcatdata_dmft_1014,2,0.8301886792452831,0.000964879989624,0.0001535415649414,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0720487076286947e-09
analcatdata_dmft_1014,4,0.8301886792452831,0.0013890266418457,0.0001890659332275,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.805484602874469e-11
analcatdata_dmft_1014,4,0.8301886792452831,0.0012378692626953,0.0001642704010009,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.949072654870361e-08
analcatdata_dmft_1014,4,0.8301886792452831,0.0009822845458984,0.0001449584960937,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.9633224579733178e-10
teachingAssistant_1115,1,0.7333333333333333,0.0011296272277832,0.000295877456665,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.666111094155307e-08
teachingAssistant_1115,1,0.7333333333333333,0.0010643005371093,0.0002617835998535,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.227812205142963e-10
teachingAssistant_1115,1,0.7333333333333333,0.0013320446014404,0.0002784729003906,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.1348659510676956e-08
teachingAssistant_1115,1,0.7333333333333333,0.0015039443969726,0.0003280639648437,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.649795394176487e-11
teachingAssistant_1115,1,0.7333333333333333,0.0013084411621093,0.0002946853637695,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.1349399150745182e-08
teachingAssistant_1115,1,0.7333333333333333,0.0011582374572753,0.0002412796020507,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.2255034400342044e-11
teachingAssistant_1115,1,0.7333333333333333,0.0012991428375244,0.0002920627593994,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9.189040402857723e-10
teachingAssistant_1115,1,0.7333333333333333,0.0011684894561767,0.0002825260162353,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.847783563984727e-11
teachingAssistant_1115,1,0.7333333333333333,0.0010569095611572,0.0002944469451904,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.292981536344929e-09
teachingAssistant_1115,1,0.7333333333333333,0.0010805130004882,0.0002377033233642,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.9180388534424617e-08
teachingAssistant_1115,1,0.7333333333333333,0.0016436576843261,0.0003204345703125,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0524168917519217e-08
teachingAssistant_1115,1,0.7333333333333333,0.0023155212402343,0.0003135204315185,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.5953679436882725e-11
teachingAssistant_1115,1,0.7,0.0023221969604492,0.0003509521484375,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.304869474173699e-10
teachingAssistant_1115,1,0.7,0.0012040138244628,0.0002415180206298,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.5639009403188714e-08
teachingAssistant_1115,1,0.7,0.0012164115905761,0.0002393722534179,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.984868196729264e-09
teachingAssistant_1115,1,0.7,0.0016424655914306,0.0002641677856445,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.725064254264641e-11
teachingAssistant_1115,1,0.7,0.0010886192321777,0.000274658203125,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0069109094966536e-10
teachingAssistant_1115,1,0.7,0.0012311935424804,0.0002505779266357,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.6840212016601514e-09
teachingAssistant_1115,1,0.7,0.0032615661621093,0.0003278255462646,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.904626054263059e-11
teachingAssistant_1115,1,0.7,0.001328706741333,0.0003550052642822,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.341414349600594e-09
MeanWhile1_1449,2,0.9803921568627452,0.0021607875823974,0.0005202293395996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.4624669564045743e-09
MeanWhile1_1449,2,0.9803921568627452,0.0022253990173339,0.000406265258789,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.453229651505439e-11
MeanWhile1_1449,2,0.9803921568627452,0.0020711421966552,0.0004339218139648,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.5907131056622746e-09
MeanWhile1_1449,2,0.9803921568627452,0.0020420551300048,0.0003910064697265,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.7655264309509452e-08
MeanWhile1_1449,2,0.9803921568627452,0.0019581317901611,0.0004200935363769,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.1572342040468127e-10
MeanWhile1_1449,2,0.9803921568627452,0.0020170211791992,0.0004653930664062,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.726269521703152e-11
MeanWhile1_1449,3,0.96,0.0011210441589355,0.0002028942108154,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.380905220268983e-09
MeanWhile1_1449,3,0.96,0.000840425491333,0.0001571178436279,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9196287958425025e-11
MeanWhile1_1449,3,0.96,0.0010149478912353,0.0001790523529052,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.141387328042141e-08
MeanWhile1_1449,4,0.96,0.0008361339569091,0.0001585483551025,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.940676029111548e-08
MeanWhile1_1449,3,0.96,0.0009334087371826,0.000173807144165,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.230161873722101e-08
MeanWhile1_1449,3,0.96,0.0009140968322753,0.0001556873321533,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.372235189497545e-10
MeanWhile1_1449,3,0.96,0.0009043216705322,0.0001692771911621,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.110365054297413e-09
MeanWhile1_1449,3,0.96,0.0010507106781005,0.000232458114624,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6881792835610892e-08
MeanWhile1_1449,3,0.96,0.0009307861328125,0.0001587867736816,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.828813731787689e-11
MeanWhile1_1449,3,0.96,0.0007901191711425,0.0001506805419921,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2906565062264649e-11
MeanWhile1_1449,3,0.96,0.0010061264038085,0.0001747608184814,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4535434944011866e-10
MeanWhile1_1449,3,0.96,0.0010311603546142,0.0001676082611083,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.447340932607768e-08
MeanWhile1_1449,3,0.96,0.0008714199066162,0.0001564025878906,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0478223222321279e-09
MeanWhile1_1449,4,0.96,0.000939130783081,0.0001661777496337,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3209178045755998e-09
veteran_719,1,0.9285714285714286,0.0019161701202392,0.0001730918884277,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.83305647100573e-09
veteran_719,1,0.9285714285714286,0.0009090900421142,0.0001704692840576,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9864106797538407e-09
veteran_719,1,0.9285714285714286,0.0008966922760009,0.000256061553955,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6516063963811234e-11
veteran_719,1,0.9285714285714286,0.0009534358978271,0.0001723766326904,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7516224411871302e-09
veteran_719,1,0.9285714285714286,0.0009377002716064,0.0002064704895019,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.906927962022564e-09
veteran_719,1,0.9285714285714286,0.0008678436279296,0.000173807144165,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.684538605483802e-09
veteran_719,1,0.9285714285714286,0.0013182163238525,0.0002105236053466,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.191748990841824e-09
veteran_719,1,0.9285714285714286,0.0009195804595947,0.0001695156097412,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2013819658417127e-09
veteran_719,1,0.9285714285714286,0.0008623600006103,0.0001742839813232,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.9832282280868766e-08
veteran_719,1,0.9285714285714286,0.0007734298706054,0.0001459121704101,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.195193099188714e-10
veteran_719,1,0.9285714285714286,0.0016639232635498,0.0008766651153564,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.182349554448537e-09
veteran_719,1,0.9285714285714286,0.0027506351470947,0.0002598762512207,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.321974339127079e-08
veteran_719,1,0.9285714285714286,0.000988483428955,0.0001776218414306,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1524838560357863e-08
veteran_719,1,0.9285714285714286,0.000929832458496,0.0001757144927978,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.921442650314321e-09
veteran_719,1,0.9285714285714286,0.0019059181213378,0.0010366439819335,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.2025273742561545e-11
veteran_719,1,0.9285714285714286,0.0008025169372558,0.0002167224884033,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.1272002563074982e-10
veteran_719,1,0.9285714285714286,0.0010092258453369,0.0001742839813232,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2039881415427507e-11
veteran_719,1,0.9285714285714286,0.0007770061492919,0.0001571178436279,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.5198447674454974e-10
veteran_719,1,0.9285714285714286,0.0009791851043701,0.0001764297485351,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.909752842219004e-09
veteran_719,1,0.9285714285714286,0.0007810592651367,0.0001406669616699,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.6631175918436817e-08
autoUniv-au6-750_1549,3,0.2933333333333333,0.0014448165893554,0.0003151893615722,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.2008938375802907e-09
autoUniv-au6-750_1549,3,0.2933333333333333,0.0015561580657958,0.0003597736358642,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.444038003334148e-11
autoUniv-au6-750_1549,3,0.2933333333333333,0.00160813331604,0.0003559589385986,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0874914207855898e-10
autoUniv-au6-750_1549,3,0.2933333333333333,0.0014955997467041,0.0003402233123779,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.052327789831574e-09
autoUniv-au6-750_1549,3,0.2933333333333333,0.0016913414001464,0.0003669261932373,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.857895868277171e-09
autoUniv-au6-750_1549,3,0.2933333333333333,0.0016219615936279,0.0004308223724365,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.9229097104415572e-08
autoUniv-au6-750_1549,4,0.2866666666666667,0.0017540454864501,0.0004422664642333,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.42302399760661e-08
autoUniv-au6-750_1549,4,0.2866666666666667,0.001734972000122,0.000518798828125,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.691020737013602e-08
autoUniv-au6-750_1549,4,0.28,0.0015146732330322,0.0003955364227294,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.401367138507367e-10
autoUniv-au6-750_1549,4,0.28,0.0017228126525878,0.0004146099090576,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.721158951600985e-09
autoUniv-au6-750_1549,4,0.28,0.0015876293182373,0.0004279613494873,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.164551141846169e-11
autoUniv-au6-750_1549,3,0.28,0.0018703937530517,0.0004446506500244,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8002100339569374e-11
autoUniv-au6-750_1549,4,0.28,0.0015280246734619,0.0003402233123779,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.6606421476438898e-11
autoUniv-au6-750_1549,4,0.28,0.0015888214111328,0.000342845916748,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.230447121937893e-11
autoUniv-au6-750_1549,4,0.28,0.0016350746154785,0.0003983974456787,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4130721615300271e-11
autoUniv-au6-750_1549,3,0.28,0.0016579627990722,0.0004160404205322,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5181967305614562e-08
autoUniv-au6-750_1549,4,0.28,0.0016767978668212,0.0005214214324951,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.11345450403569e-10
autoUniv-au6-750_1549,4,0.28,0.0016360282897949,0.0003595352172851,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.7522665186090257e-08
autoUniv-au6-750_1549,4,0.28,0.0015232563018798,0.0003342628479003,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.74901057399266e-08
autoUniv-au6-750_1549,4,0.28,0.001662254333496,0.0004632472991943,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.454347177755896e-08
Engine1_4340,1,0.961038961038961,0.001033067703247,0.0001952648162841,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.6060380084697196e-08
Engine1_4340,1,0.961038961038961,0.0010144710540771,0.0001916885375976,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.348982085092739e-09
