Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard
analcatdata_marketing_986,4,0.6805555555555556,0.0014302730560302,0.0001213550567626,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
analcatdata_marketing_986,4,0.6805555555555556,0.0012526512145996,0.0001132488250732,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
analcatdata_marketing_986,0,0.6712328767123288,0.0010063648223876,0.0001082420349121,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
analcatdata_marketing_986,0,0.6712328767123288,0.0012331008911132,0.0001251697540283,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
analcatdata_marketing_986,0,0.6712328767123288,0.0010037422180175,0.0001089572906494,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
analcatdata_marketing_986,0,0.6712328767123288,0.0011382102966308,0.0001084804534912,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
analcatdata_marketing_986,0,0.6712328767123288,0.0010013580322265,0.000108003616333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
analcatdata_marketing_986,0,0.6712328767123288,0.0010581016540527,0.0001087188720703,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
analcatdata_marketing_986,0,0.6712328767123288,0.0030815601348876,0.0001351833343505,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_marketing_986,0,0.6712328767123288,0.001070499420166,0.0001101493835449,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
analcatdata_marketing_986,0,0.6712328767123288,0.0045444965362548,0.0001411437988281,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_marketing_986,0,0.6712328767123288,0.0011858940124511,0.0001134872436523,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
analcatdata_marketing_986,0,0.6712328767123288,0.0033240318298339,0.0001344680786132,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,1,1.0,0.0012471675872802,0.0001397132873535,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,4,1.0,0.0014750957489013,0.0001306533813476,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,0,1.0,0.0023202896118164,0.0008478164672851,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,1,1.0,0.0021839141845703,0.0008230209350585,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,2,1.0,0.0022745132446289,0.0012605190277099,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,0,1.0,0.0015723705291748,0.0001139640808105,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,1,1.0,0.0014822483062744,0.0001161098480224,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,2,1.0,0.0014047622680664,0.0001695156097412,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,3,1.0,0.0013751983642578,0.0001358985900878,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,4,1.0,0.0014598369598388,0.0001161098480224,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
