Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard
analcatdata_authorship_458,4,1.0,0.8259937763214111,0.0089557170867919,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_authorship_458,4,1.0,0.7864024639129639,0.0089681148529052,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
analcatdata_authorship_458,3,1.0,0.9635841846466064,0.0074968338012695,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
analcatdata_authorship_458,0,1.0,16.01137113571167,0.0088086128234863,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
analcatdata_authorship_458,3,1.0,1.1397740840911863,0.0087404251098632,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
analcatdata_authorship_458,4,1.0,0.7510817050933838,0.009723424911499,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_authorship_458,4,1.0,0.7826933860778809,0.0093634128570556,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Loan-Predication_43595,2,0.8536585365853658,0.1917955875396728,0.0021088123321533,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0506744384765625,0.0022282600402832,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0496895313262939,0.0023977756500244,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0544216632843017,0.0016736984252929,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0480306148529052,0.001749038696289,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0463874340057373,0.0019350051879882,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Loan-Predication_43595,2,0.8455284552845529,0.0404191017150878,0.001734972000122,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.1109402179718017,0.0017786026000976,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0420999526977539,0.0016632080078125,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Loan-Predication_43595,2,0.8455284552845529,0.0422821044921875,0.0016677379608154,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0772120952606201,0.0021047592163085,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Loan-Predication_43595,2,0.8455284552845529,0.050624132156372,0.0022985935211181,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.073594331741333,0.0018033981323242,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0749211311340332,0.0022401809692382,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0825030803680419,0.0021586418151855,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Loan-Predication_43595,2,0.8455284552845529,0.0397462844848632,0.0020833015441894,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0698654651641845,0.002108097076416,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Loan-Predication_43595,2,0.8455284552845529,0.037407636642456,0.0017120838165283,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0446012020111084,0.0020263195037841,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.041698932647705,0.0020003318786621,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
xd6_40693,0,1.0,0.3122859001159668,0.0021483898162841,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
xd6_40693,3,1.0,0.3053109645843506,0.0030443668365478,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
xd6_40693,0,1.0,0.2566981315612793,0.0021767616271972,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
xd6_40693,1,1.0,0.2798414230346679,0.0021674633026123,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
xd6_40693,2,1.0,0.3013665676116943,0.0020716190338134,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
xd6_40693,3,1.0,0.2542867660522461,0.0021452903747558,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
xd6_40693,4,1.0,0.2901875972747803,0.0024974346160888,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
xd6_40693,2,1.0,0.279503583908081,0.0023732185363769,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
xd6_40693,3,1.0,0.256925106048584,0.0022516250610351,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
xd6_40693,4,1.0,0.3253099918365478,0.0024552345275878,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
xd6_40693,2,1.0,0.2514481544494629,0.0021414756774902,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
xd6_40693,3,1.0,0.3262341022491455,0.0026559829711914,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
xd6_40693,4,1.0,0.3099465370178222,0.0026767253875732,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
xd6_40693,0,1.0,0.5961728096008301,0.0023298263549804,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
xd6_40693,4,1.0,0.5293107032775879,0.0036160945892333,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
xd6_40693,0,1.0,0.226816177368164,0.0023126602172851,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
xd6_40693,1,1.0,0.2786245346069336,0.0026371479034423,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
xd6_40693,0,1.0,0.303396463394165,0.0025942325592041,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
xd6_40693,3,1.0,0.3113625049591064,0.0025434494018554,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
xd6_40693,0,1.0,0.2628791332244873,0.0020928382873535,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
wisconsin_753,1,0.717948717948718,0.074394941329956,0.0022258758544921,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wisconsin_753,1,0.717948717948718,0.0685558319091796,0.0021693706512451,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wisconsin_753,1,0.717948717948718,0.0698609352111816,0.0025444030761718,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wisconsin_753,1,0.717948717948718,0.068779706954956,0.0021696090698242,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wisconsin_753,1,0.717948717948718,0.0554442405700683,0.0016348361968994,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wisconsin_753,1,0.717948717948718,0.0606987476348876,0.0021438598632812,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wisconsin_753,4,0.7105263157894737,1.4988627433776855,0.0021898746490478,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
wisconsin_753,4,0.7105263157894737,0.1487462520599365,0.0017035007476806,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
wisconsin_753,4,0.7105263157894737,0.1839776039123535,0.01717209815979,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
wisconsin_753,4,0.7105263157894737,0.1261749267578125,0.0020091533660888,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
wisconsin_753,4,0.7105263157894737,0.126251220703125,0.0025782585144042,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
wisconsin_753,4,0.7105263157894737,0.1244580745697021,0.0021219253540039,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
wisconsin_753,1,0.6923076923076923,0.1507573127746582,0.0020856857299804,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
wisconsin_753,2,0.6923076923076923,1.3175890445709229,0.0020661354064941,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wisconsin_753,0,0.6923076923076923,0.0649006366729736,0.0019054412841796,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
wisconsin_753,1,0.6923076923076923,0.072357177734375,0.0018234252929687,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wisconsin_753,0,0.6923076923076923,0.055748701095581,0.0016603469848632,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
wisconsin_753,0,0.6923076923076923,0.0625596046447753,0.0019502639770507,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
wisconsin_753,1,0.6923076923076923,0.1389942169189453,0.001727819442749,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
wisconsin_753,0,0.6923076923076923,0.0684189796447753,0.002016544342041,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
mc2_1054,4,0.875,0.0554471015930175,0.0016419887542724,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mc2_1054,4,0.875,0.0609254837036132,0.0018348693847656,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mc2_1054,4,0.875,0.0563857555389404,0.0021278858184814,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mc2_1054,4,0.875,0.0515904426574707,0.0019960403442382,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mc2_1054,4,0.875,0.0545670986175537,0.0016307830810546,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mc2_1054,4,0.875,0.0539591312408447,0.0017774105072021,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mc2_1054,4,0.875,0.0540218353271484,0.0021393299102783,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mc2_1054,4,0.875,0.0539560317993164,0.001929759979248,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mc2_1054,4,0.875,0.0517387390136718,0.0017852783203125,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mc2_1054,4,0.875,0.0484778881072998,0.0015280246734619,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mc2_1054,4,0.875,0.0488226413726806,0.0016009807586669,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mc2_1054,4,0.875,0.0562725067138671,0.0019621849060058,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mc2_1054,4,0.875,0.0498042106628418,0.0020415782928466,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mc2_1054,4,0.875,0.0502781867980957,0.0016219615936279,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mc2_1054,4,0.875,0.0488827228546142,0.0016541481018066,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mc2_1054,4,0.875,0.0509262084960937,0.001624584197998,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mc2_1054,4,0.875,0.0500767230987548,0.0021452903747558,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mc2_1054,4,0.875,0.0588948726654052,0.0022177696228027,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mc2_1054,4,0.875,0.0572249889373779,0.002012014389038,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mc2_1054,4,0.875,0.0573480129241943,0.001882791519165,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chscase_census5_906,2,0.6625,0.1162068843841552,0.0018892288208007,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chscase_census5_906,2,0.6625,0.1150786876678466,0.001760721206665,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chscase_census5_906,2,0.6625,0.1022562980651855,0.0015885829925537,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chscase_census5_906,2,0.6625,0.1120431423187255,0.0018143653869628,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,2,0.6625,0.1471965312957763,0.0020649433135986,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,2,0.6625,0.1274800300598144,0.0023024082183837,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,2,0.6625,0.1229059696197509,0.0018622875213623,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chscase_census5_906,2,0.6625,0.1068184375762939,0.0015702247619628,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chscase_census5_906,2,0.6625,0.1357734203338623,0.0021536350250244,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chscase_census5_906,2,0.6625,0.1262757778167724,0.0017807483673095,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chscase_census5_906,2,0.6625,0.1304211616516113,0.0022730827331542,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chscase_census5_906,2,0.6625,0.1250758171081543,0.0024325847625732,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chscase_census5_906,2,0.6625,0.1222424507141113,0.0019547939300537,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chscase_census5_906,2,0.6625,0.1273069381713867,0.0019648075103759,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,2,0.6625,0.1154978275299072,0.0017774105072021,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,2,0.6625,0.1402499675750732,0.0017609596252441,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chscase_census5_906,2,0.6625,0.1312389373779297,0.0020294189453125,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chscase_census5_906,2,0.6625,0.1244404315948486,0.0023679733276367,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,2,0.6375,0.1255979537963867,0.0021545886993408,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
chscase_census5_906,2,0.6375,0.1170680522918701,0.0018856525421142,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
strikes_770,0,1.0,0.1983339786529541,0.0025579929351806,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
strikes_770,1,1.0,0.2108566761016845,0.0021572113037109,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
strikes_770,2,1.0,0.2417221069335937,0.0023279190063476,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
strikes_770,3,1.0,0.1730549335479736,0.0019867420196533,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
strikes_770,4,1.0,0.1849327087402343,0.0025820732116699,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
strikes_770,1,1.0,0.1168229579925537,0.0024123191833496,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
strikes_770,2,1.0,0.1374897956848144,0.002542495727539,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
strikes_770,3,1.0,0.1487858295440673,0.0019788742065429,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
strikes_770,4,1.0,0.1620657444000244,0.0024244785308837,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
strikes_770,0,1.0,0.1732778549194336,0.0022275447845458,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
strikes_770,1,1.0,0.1106836795806884,0.001979112625122,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
strikes_770,2,1.0,0.1865715980529785,0.0021243095397949,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
strikes_770,3,1.0,0.1332719326019287,0.001983642578125,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
strikes_770,4,1.0,0.174576997756958,0.0022380352020263,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
strikes_770,2,1.0,0.208320140838623,0.0019080638885498,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
strikes_770,3,1.0,0.2143130302429199,0.0022861957550048,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
strikes_770,4,1.0,0.1829018592834472,0.0024704933166503,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
strikes_770,0,1.0,0.2001440525054931,0.0023622512817382,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
strikes_770,1,1.0,0.2004058361053466,0.0024302005767822,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
strikes_770,2,1.0,0.1850371360778808,0.0020172595977783,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_halloffame_966,4,0.9776119402985076,0.4240756034851074,0.0027122497558593,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_halloffame_966,4,0.9776119402985076,0.3655049800872803,0.0028252601623535,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
analcatdata_halloffame_966,4,0.9738805970149254,0.4906196594238281,0.0025231838226318,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
analcatdata_halloffame_966,4,0.9738805970149254,0.4672768115997314,0.0028371810913085,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
analcatdata_halloffame_966,3,0.9701492537313432,0.3016519546508789,0.0021805763244628,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_halloffame_966,4,0.9701492537313432,0.3129007816314697,0.00299072265625,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
analcatdata_halloffame_966,3,0.9701492537313432,0.3110740184783935,0.0028433799743652,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
analcatdata_halloffame_966,3,0.9701492537313432,0.3050203323364258,0.0024352073669433,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
analcatdata_halloffame_966,4,0.9701492537313432,0.53959059715271,0.0025320053100585,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
analcatdata_halloffame_966,4,0.9701492537313432,0.289832592010498,0.0024340152740478,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_halloffame_966,3,0.9701492537313432,0.2419359683990478,0.0027320384979248,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
analcatdata_halloffame_966,3,0.9701492537313432,0.7364792823791504,0.0026090145111083,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
analcatdata_halloffame_966,4,0.9701492537313432,0.2811172008514404,0.0028648376464843,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
analcatdata_halloffame_966,3,0.9701492537313432,0.2777397632598877,0.002450942993164,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_halloffame_966,3,0.9701492537313432,0.2366833686828613,0.0028164386749267,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
analcatdata_halloffame_966,4,0.9701492537313432,0.3316080570220947,0.0026109218597412,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_halloffame_966,3,0.9701492537313432,0.4836440086364746,0.0025031566619873,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
analcatdata_halloffame_966,3,0.9701492537313432,0.329608678817749,0.0028164386749267,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
analcatdata_halloffame_966,3,0.9701492537313432,0.3144207000732422,0.0027062892913818,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
analcatdata_halloffame_966,3,0.9701492537313432,0.244821548461914,0.0021984577178955,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
biomed_481,4,1.0,0.1470799446105957,0.0020873546600341,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
biomed_481,4,1.0,0.1328389644622802,0.0022215843200683,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
biomed_481,2,1.0,0.0659291744232177,0.0023837089538574,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
biomed_481,2,1.0,0.0629594326019287,0.0021207332611083,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
biomed_481,4,1.0,0.1592519283294677,0.0018770694732666,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
biomed_481,4,1.0,0.1318371295928955,0.0021872520446777,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
biomed_481,4,1.0,0.0614926815032959,0.0020880699157714,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
biomed_481,4,1.0,0.1383984088897705,0.0021858215332031,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
biomed_481,4,1.0,0.0721857547760009,0.0022511482238769,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
biomed_481,4,1.0,0.0697436332702636,0.0020258426666259,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
biomed_481,2,1.0,0.0705263614654541,0.0021233558654785,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
biomed_481,4,1.0,0.1540908813476562,0.0018622875213623,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
biomed_481,2,0.9761904761904762,0.0756404399871826,0.002051830291748,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
biomed_481,2,0.9761904761904762,0.0687277317047119,0.0017306804656982,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
biomed_481,2,0.9761904761904762,0.0734009742736816,0.0018210411071777,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
