Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_select_percentile,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard
sensory_826,4,0.6956521739130435,0.0017662048339843,0.000154972076416,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
sensory_826,4,0.6956521739130435,0.0028793811798095,0.0003988742828369,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sensory_826,4,0.6956521739130435,0.0020492076873779,0.0001711845397949,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
sensory_826,4,0.6956521739130435,0.0019264221191406,0.0001587867736816,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
sensory_826,4,0.6956521739130435,0.0018644332885742,0.0001611709594726,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
sensory_826,4,0.6956521739130435,0.0017549991607666,0.0001611709594726,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sensory_826,4,0.6956521739130435,0.0017194747924804,0.000162124633789,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
balance-scale_11,4,0.928,0.0018701553344726,0.0001821517944335,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
balance-scale_11,4,0.928,0.0019044876098632,0.0001604557037353,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
balance-scale_11,4,0.928,0.0018529891967773,0.0001554489135742,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
balance-scale_11,4,0.928,0.0021576881408691,0.0001893043518066,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
balance-scale_11,4,0.928,0.0018713474273681,0.0001769065856933,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
balance-scale_11,4,0.928,0.0019748210906982,0.0001873970031738,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
balance-scale_11,2,0.912,0.0016753673553466,0.0001006126403808,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
balance-scale_11,2,0.912,0.0019648075103759,0.0001618862152099,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
balance-scale_11,2,0.912,0.0018310546875,0.0001575946807861,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
balance-scale_11,2,0.912,0.0015351772308349,9.65595245361328e-05,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
balance-scale_11,2,0.912,0.001882791519165,0.000159740447998,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
balance-scale_11,2,0.912,0.001788854598999,0.0001068115234375,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
balance-scale_11,2,0.912,0.0020332336425781,0.0001096725463867,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
balance-scale_11,2,0.912,0.001631736755371,0.0001006126403808,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
balance-scale_11,2,0.912,0.0022351741790771,0.0001461505889892,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
balance-scale_11,2,0.912,0.0021917819976806,0.0001490116119384,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
balance-scale_11,2,0.912,0.0017855167388916,0.0001099109649658,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
balance-scale_11,2,0.912,0.0018923282623291,0.0001602172851562,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
balance-scale_11,2,0.912,0.0016963481903076,0.0001056194305419,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
balance-scale_11,2,0.912,0.0015108585357666,9.918212890625e-05,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
breastTumor_844,4,0.7894736842105263,0.0012195110321044,9.942054748535156e-05,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
breastTumor_844,4,0.7894736842105263,0.0015172958374023,0.0001461505889892,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
breastTumor_844,4,0.7719298245614035,0.0011310577392578,9.27448272705078e-05,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
breastTumor_844,4,0.7719298245614035,0.0012578964233398,9.250640869140624e-05,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
breastTumor_844,4,0.7543859649122807,0.0012691020965576,0.0001068115234375,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
breastTumor_844,4,0.7543859649122807,0.0012965202331542,0.0001342296600341,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
breastTumor_844,4,0.7543859649122807,0.0014245510101318,0.0001132488250732,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
breastTumor_844,4,0.7543859649122807,0.0013673305511474,0.0001132488250732,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
breastTumor_844,4,0.7368421052631579,0.0013675689697265,0.0001342296600341,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
breastTumor_844,4,0.7368421052631579,0.0011475086212158,9.441375732421876e-05,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
breastTumor_844,4,0.7368421052631579,0.0012581348419189,9.608268737792967e-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
breastTumor_844,4,0.7368421052631579,0.0012223720550537,9.298324584960938e-05,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
breastTumor_844,4,0.7192982456140351,0.0014481544494628,0.0001318454742431,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
breastTumor_844,4,0.7192982456140351,0.0013916492462158,0.0001354217529296,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
breastTumor_844,4,0.7192982456140351,0.0013890266418457,0.0001323223114013,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
breastTumor_844,4,0.7017543859649122,0.0013833045959472,0.0001444816589355,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
breastTumor_844,4,0.6842105263157895,0.0014247894287109,0.0001342296600341,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
breastTumor_844,1,0.6842105263157895,0.0014538764953613,0.0001342296600341,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
breastTumor_844,4,0.6842105263157895,0.0013160705566406,0.000126838684082,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
breastTumor_844,4,0.6842105263157895,0.0014500617980957,0.0001325607299804,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
arsenic-male-lung_951,1,1.0,0.0014872550964355,0.0001032352447509,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
arsenic-male-lung_951,0,1.0,0.0014960765838623,0.0001025199890136,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
arsenic-male-lung_951,1,1.0,0.0014243125915527,0.0001308917999267,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
arsenic-male-lung_951,3,1.0,0.0015196800231933,0.0001046657562255,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
arsenic-male-lung_951,1,1.0,0.0017991065979003,0.0001111030578613,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arsenic-male-lung_951,1,1.0,0.001490831375122,0.0001015663146972,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
arsenic-male-lung_951,3,1.0,0.0025045871734619,0.0008778572082519,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
arsenic-male-lung_951,0,1.0,0.0018901824951171,0.0001637935638427,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
arsenic-male-lung_951,0,1.0,0.0017390251159667,0.0001587867736816,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
arsenic-male-lung_951,1,1.0,0.0027360916137695,0.0010428428649902,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
arsenic-male-lung_951,1,1.0,0.0014562606811523,0.0001037120819091,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
arsenic-male-lung_951,0,1.0,0.0014784336090087,0.0001053810119628,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
arsenic-male-lung_951,1,1.0,0.0037429332733154,0.0012695789337158,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
arsenic-male-lung_951,3,1.0,0.0024926662445068,0.0009198188781738,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
arsenic-male-lung_951,0,1.0,0.0018768310546875,0.0001657009124755,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
arsenic-male-lung_951,1,1.0,0.0022356510162353,0.0001633167266845,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arsenic-male-lung_951,0,1.0,0.0018630027770996,0.0001633167266845,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
arsenic-male-lung_951,3,1.0,0.0014717578887939,0.0001049041748046,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
arsenic-male-lung_951,3,1.0,0.002777099609375,0.0010290145874023,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
arsenic-male-lung_951,0,1.0,0.0014398097991943,0.0001022815704345,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
rmftsa_ladata_717,2,0.931372549019608,0.0015521049499511,0.0001828670501708,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
rmftsa_ladata_717,2,0.931372549019608,0.0015015602111816,0.0001838207244873,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
rmftsa_ladata_717,2,0.931372549019608,0.0015604496002197,0.0001933574676513,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
rmftsa_ladata_717,2,0.931372549019608,0.0015990734100341,0.0001909732818603,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
rmftsa_ladata_717,2,0.931372549019608,0.0015187263488769,0.0002148151397705,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
rmftsa_ladata_717,2,0.931372549019608,0.0016713142395019,0.0001914501190185,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
rmftsa_ladata_717,2,0.931372549019608,0.0016002655029296,0.0002937316894531,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
rmftsa_ladata_717,2,0.931372549019608,0.001699686050415,0.0002202987670898,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
rmftsa_ladata_717,2,0.931372549019608,0.0015270709991455,0.0002329349517822,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
rmftsa_ladata_717,2,0.931372549019608,0.0015347003936767,0.0002064704895019,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
rmftsa_ladata_717,2,0.931372549019608,0.0015716552734375,0.0001866817474365,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
rmftsa_ladata_717,2,0.931372549019608,0.0016469955444335,0.000185489654541,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
rmftsa_ladata_717,2,0.931372549019608,0.0014691352844238,0.0001816749572753,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
rmftsa_ladata_717,2,0.931372549019608,0.001493215560913,0.0001938343048095,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
rmftsa_ladata_717,2,0.931372549019608,0.0017220973968505,0.0001890659332275,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
rmftsa_ladata_717,2,0.931372549019608,0.0015335083007812,0.0001797676086425,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
rmftsa_ladata_717,2,0.931372549019608,0.0016758441925048,0.0001897811889648,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
rmftsa_ladata_717,2,0.931372549019608,0.0015432834625244,0.0001842975616455,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
rmftsa_ladata_717,2,0.931372549019608,0.0014872550964355,0.0001828670501708,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
rmftsa_ladata_717,2,0.931372549019608,0.0016300678253173,0.0001883506774902,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
analcatdata_lawsuit_450,4,0.9807692307692308,0.001086950302124,9.1552734375e-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_lawsuit_450,4,0.9807692307692308,0.0009746551513671,9.1552734375e-05,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_lawsuit_450,4,0.9807692307692308,0.0010848045349121,9.226799011230467e-05,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_lawsuit_450,4,0.9807692307692308,0.0009973049163818,9.131431579589844e-05,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_lawsuit_450,4,0.9807692307692308,0.001002550125122,9.465217590332033e-05,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_lawsuit_450,4,0.9807692307692308,0.0009613037109375,9.179115295410156e-05,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_lawsuit_450,1,0.9622641509433962,0.0011682510375976,0.0001270771026611,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
analcatdata_lawsuit_450,1,0.9622641509433962,0.0011191368103027,0.0001270771026611,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
analcatdata_lawsuit_450,1,0.9622641509433962,0.0009727478027343,9.012222290039062e-05,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_lawsuit_450,1,0.9622641509433962,0.0011248588562011,0.000129222869873,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
analcatdata_lawsuit_450,1,0.9622641509433962,0.0010933876037597,9.584426879882812e-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_lawsuit_450,1,0.9622641509433962,0.0010414123535156,9.250640869140624e-05,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_lawsuit_450,1,0.9622641509433962,0.0011579990386962,0.0001263618469238,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
analcatdata_lawsuit_450,1,0.9622641509433962,0.0010464191436767,9.107589721679688e-05,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_lawsuit_450,1,0.9622641509433962,0.0010449886322021,9.059906005859376e-05,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_lawsuit_450,1,0.9622641509433962,0.001185655593872,0.0001280307769775,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
analcatdata_lawsuit_450,1,0.9622641509433962,0.0011968612670898,0.0001325607299804,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
analcatdata_lawsuit_450,1,0.9622641509433962,0.0010201930999755,9.226799011230467e-05,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_lawsuit_450,4,0.9615384615384616,0.0010449886322021,8.7738037109375e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_lawsuit_450,4,0.9615384615384616,0.0010182857513427,8.58306884765625e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
arsenic-male-bladder_947,2,0.9910714285714286,0.0015225410461425,0.0001089572906494,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
arsenic-male-bladder_947,2,0.9910714285714286,0.0014581680297851,9.846687316894533e-05,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
arsenic-male-bladder_947,2,0.9910714285714286,0.001533031463623,0.0001087188720703,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
arsenic-male-bladder_947,2,0.9910714285714286,0.0014500617980957,9.989738464355467e-05,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
arsenic-male-bladder_947,2,0.9910714285714286,0.0014748573303222,0.0001027584075927,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
arsenic-male-bladder_947,2,0.9910714285714286,0.0014574527740478,0.0001022815704345,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
arsenic-male-bladder_947,2,0.9910714285714286,0.0014078617095947,9.775161743164062e-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
arsenic-male-bladder_947,2,0.9910714285714286,0.0015113353729248,0.0001006126403808,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
arsenic-male-bladder_947,2,0.9910714285714286,0.0014965534210205,0.0001018047332763,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
arsenic-male-bladder_947,2,0.9910714285714286,0.0014691352844238,0.0001018047332763,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
arsenic-male-bladder_947,2,0.9910714285714286,0.0014059543609619,9.989738464355467e-05,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
arsenic-male-bladder_947,2,0.9910714285714286,0.0014426708221435,9.942054748535156e-05,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
arsenic-male-bladder_947,2,0.9821428571428572,0.0014388561248779,9.465217590332033e-05,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
arsenic-male-bladder_947,2,0.9821428571428572,0.0015947818756103,9.608268737792967e-05,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
arsenic-male-bladder_947,2,0.9821428571428572,0.0015220642089843,9.775161743164062e-05,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
arsenic-male-bladder_947,2,0.9821428571428572,0.0015203952789306,9.465217590332033e-05,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
arsenic-male-bladder_947,2,0.9821428571428572,0.0015771389007568,9.775161743164062e-05,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
arsenic-male-bladder_947,2,0.9821428571428572,0.0015256404876708,0.0001082420349121,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
arsenic-male-bladder_947,2,0.9821428571428572,0.0016188621520996,0.0001251697540283,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
arsenic-male-bladder_947,2,0.9821428571428572,0.0028197765350341,0.0002031326293945,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
MindCave2_1450,0,0.92,0.002354621887207,0.0011107921600341,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
MindCave2_1450,0,0.92,0.0011394023895263,9.298324584960938e-05,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
MindCave2_1450,0,0.92,0.0013630390167236,0.0001320838928222,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
MindCave2_1450,0,0.92,0.0030770301818847,0.0011327266693115,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
MindCave2_1450,0,0.92,0.0010578632354736,8.988380432128906e-05,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
MindCave2_1450,0,0.92,0.0014376640319824,0.0001518726348876,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
MindCave2_1450,0,0.92,0.0023479461669921,0.001312255859375,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
MindCave2_1450,0,0.92,0.0011682510375976,9.03606414794922e-05,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MindCave2_1450,0,0.92,0.0024030208587646,0.0010180473327636,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
MindCave2_1450,0,0.92,0.0012540817260742,0.0001242160797119,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
MindCave2_1450,0,0.92,0.0022521018981933,0.0010228157043457,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
MindCave2_1450,0,0.92,0.0010573863983154,9.703636169433594e-05,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
MindCave2_1450,0,0.92,0.0022437572479248,0.0010402202606201,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
MindCave2_1450,0,0.92,0.001131534576416,0.000108003616333,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MindCave2_1450,0,0.92,0.0011143684387207,9.298324584960938e-05,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
MindCave2_1450,0,0.92,0.0013399124145507,9.5367431640625e-05,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MindCave2_1450,0,0.92,0.0012860298156738,0.000124454498291,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
MindCave2_1450,0,0.92,0.0010697841644287,9.083747863769533e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
MindCave2_1450,0,0.92,0.001335859298706,0.0001266002655029,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
MindCave2_1450,0,0.92,0.001310110092163,0.0001263618469238,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0018997192382812,9.34600830078125e-05,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
PieChart3_1453,3,0.916279069767442,0.001941442489624,0.0001020431518554,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0020034313201904,0.0001025199890136,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PieChart3_1453,3,0.916279069767442,0.0019676685333251,0.0001044273376464,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0019364356994628,9.918212890625e-05,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0020174980163574,9.846687316894533e-05,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
PieChart3_1453,3,0.916279069767442,0.0019488334655761,9.584426879882812e-05,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
PieChart3_1453,3,0.916279069767442,0.0028977394104003,0.0001604557037353,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0021917819976806,0.0001070499420166,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0019643306732177,0.0001039505004882,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0033650398254394,0.0003561973571777,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0020453929901123,9.870529174804688e-05,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0019726753234863,0.0001001358032226,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0019528865814208,0.0001008510589599,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0019922256469726,9.942054748535156e-05,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0039839744567871,0.0004887580871582,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0029129981994628,0.0001893043518066,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0019915103912353,0.0001015663146972,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0018877983093261,0.0001020431518554,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
PieChart3_1453,3,0.916279069767442,0.0018947124481201,0.0001022815704345,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
appendicitis_test_edsa_45613,3,1.0,0.0010325908660888,9.059906005859376e-05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
appendicitis_test_edsa_45613,3,1.0,0.0016307830810546,0.0001592636108398,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
appendicitis_test_edsa_45613,3,1.0,0.0013082027435302,0.0001332759857177,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
appendicitis_test_edsa_45613,3,1.0,0.0011763572692871,0.0001137256622314,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
